Question,Option A,Option B,Option C,Option D,Correct Answer
The famous bronze statue of 'Nataraja' is a prime example of which art form?,Pandya art,Chalukya art,Chola art,Vijayanagara art,c
Which South Indian state was renowned for its naval power?,Chera,Pandya,Chalukya,Chola,d
The Brihadishvara Temple of Thanjavur was commissioned by which Chola ruler?,Rajendra I,Parantaka I,Karikala,Rajaraja I,d
The early Chera kings had their rule over which of the following states?,Andhra Pradesh and Karnataka,Tamil Nadu and Kerala,Karnataka and Kerala,Tamil Nadu and Andhra Pradesh,b
The archaeological site named Goddiproly is located in the state of:,Karnataka,Tamil Nadu,Kerala,Andhra Pradesh,d
The 'Chola lake' constructed for irrigation purposes was approximately how long?,Twelve miles,Eighteen miles,Sixteen miles,Fourteen miles,c
The Sangam text Tolkappiyam primarily deals with which subject?,Astronomy,Medicine,Grammar,Mathematics,c
Who is credited as the author of Silappadikaram?,Karikala,Pulakeshin II,Ilango,Rajaraja I,c
Who is credited with the construction of the artificial lake named Chola Gangam?,Rajaraja I,Karikala,Rajendra I,Parantaka I,c
The language most likely spoken in the Chera kingdom of Mahodayapuram was:,Telugu,Tamil,Malayalam,Kannada,c
The construction of the sixteen-mile-long 'Chola lake' for irrigation is attributed to:,Rajaraja I,Rajendra I,Parantaka I,Karikala,b
"Land given for the maintenance of a Gurukul, as mentioned in Chola inscriptions, was called:",Vellanvagai,Brahmadeya,Shalabhoga,Devadana,c
Which dynasty ruled the area around Madurai and gained prominence in the thirteenth century?,Cholas,Pallavas,Pandyas,Chalukyas,c
Which Chalukya king is credited with defeating King Harsha of Kannauj?,Pulakeshin I,Kirtivarman I,Pulakeshin II,Vikramaditya I,c
The early Chera kings primarily ruled over which of the following states?,Andhra Pradesh and Karnataka,Tamil Nadu and Kerala,Karnataka and Kerala,Andhra Pradesh and Tamil Nadu,b
Who authored the Silappadikaram?,Tiruvalluvar,Ilango,Sittalaicattanar,Bharathiyar,b
Where was the third Sangam held?,Kanchi,Uraiyur,Madurai,Thanjavur,c
Which dynasty had a practice of declaring its successor during its own reign?,Pallava,Chalukya,Chola,Pandya,c
The artificial lake named 'Chola Gangam' is attributed to which ruler?,Rajaraja I,Rajendra,Parantaka I,Karikala,b
The Chola kingdom primarily encompassed which geographical area?,"Malabar Coast, parts of the Deccan","Coromandel Coast, parts of the Deccan","Konkan Coast, parts of the Deccan","Gujarat Coast, parts of the Deccan",b
The sixteen-mile-long 'Chola lake' was constructed for the purpose of:,Navigation,Defense,Irrigation,Recreation,c
"In Chola inscriptions, the land allocated for Gurukul maintenance was referred to as:",Devadana,Brahmadeya,Pallichchhandam,Shalabhoga,d
The Sangam text Tolkappiyam is primarily based on:,Poetry,Drama,Grammar,Philosophy,c
Which Tamil text is also known as 'Laghuveda'?,Silappadikaram,Manimekalai,Kural,Tolkappiyam,c
The credit for constructing the artificial lake named Chola Gangam goes to:,Rajaraja I,Rajendra,Karikala,Parantaka I,b
The Brihadishvara Temple of Thanjavur was constructed by whom?,Rajendra I,Karikala,Rajaraja I,Parantaka I,c
The 'Totta Variyam' during the Chola reign was responsible for:,Maintaining law and order,Looking after the garden administration,Collecting taxes,Overseeing military affairs,b
Which Chola ruler conquered the northern part of Sri Lanka?,Kulottunga I,Rajendra Chola III,Rajaraja I,Rajaraja,c
Kulottunga I is known for which of the following?,Defeating the Rashtrakutas at Takkolam,Giving complete independence to Sri Lanka and marrying his daughter to a Sinhala prince,Building the Brihadishvara Temple,Conquering the islands of Maldives,b
During whose reign were 72 traders sent to China?,Rajaraja I,Rajendra Chola III,Rajaraja,Kulottunga-I,d
The 'Battle of Takkolam' was fought between which of the following?,The Cholas and the Pandyas,The Cholas and the Chalukyas,The Cholas and the Rashtrakutas,The Cholas and the Cheras,c
Which Chola king is credited with winning a naval victory over the islands of Maldives?,Rajendra Chola III,Kulottunga I,Rajaraja,Rajaraja I,c
"The Brihadishvara Temple, dedicated to Lord Shiva, is located in:",Madurai,Kanchipuram,Thanjavur,Vatapi,c
Rajaraja I held which of the following titles?,Gangaikonda Chola,Shivapada Shekhara,Vikramaditya,Parantaka,b
In which year did Rajaraja I ascend the Chola throne?,1014 AD,985 AD,1000 AD,950 AD,b
"In Chola administration, what was the assembly of villages mainly settled by Brahmins called?",Ur,Nadu,Sabha,Mahasabha,c
Sabha and Ur are mentioned as types of village assemblies in which dynasty?,Maurya,Gupta,Chalukya,Chola,d
What was the capital of the Chalukyas?,Kanchipuram,Thanjavur,Vatapi,Madurai,c
Who managed the bathrooms and kitchens of the Chalukya kings?,Only women,Only men,Only eunuchs,Both women and men,d
Which Chinese traveler provided an account of the relations between China and India during the Chalukya reign?,Fa Hien,I-Tsing,Xuanzang,Marco Polo,c
Which dynasty often gave women high positions in administration?,Maurya,Gupta,Chola,Chalukya,d
Kalidasa is mentioned in which inscription?,Allahabad Pillar Inscription,Mehrauli Iron Pillar Inscription,Aihole inscription of Pulakeshin II,Junagadh Rock Inscription,c
"According to a Chalukya inscription, the year of Shaka Samvat is 556. What is its equivalent year?",556 AD,500 AD,634 AD,700 AD,c
Pulakeshin I and Pulakeshin II were rulers related to which dynasty?,Maurya,Gupta,Chola,Chalukya,d
Pulakeshin II was the most famous ruler of the:,Maurya Dynasty,Gupta Dynasty,Chola Dynasty,Chalukya Dynasty,d
"During the Chola reign, which Variyam oversaw the garden administration?",Ur Variyam,Sabha Variyam,Totta Variyam,Gram Variyam,c
Which Chola king granted complete independence to Sri Lanka and facilitated a marriage alliance with a Sinhala prince?,Rajaraja I,Rajendra Chola III,Rajendra I,Kulottunga I,d
The Brihadishvara Temple was dedicated in which year?,1004,1024,1014,1034,c
Which Chola ruler held the title 'Shivapada Shekhara'?,Rajendra Chola III,Kulottunga I,Rajendra I,Rajaraja-I,d
Which dynasty frequently granted high administrative positions to women?,Chola,Rashtrakuta,Chalukya,Maurya,c
Where is the Sanskrit poet and playwright Kalidasa mentioned?,Junagadh inscription of Rudradaman,Allahabad Pillar inscription,Aihole inscription of Pulakeshin II,Mehrauli Iron Pillar inscription,c
"According to a Chalukya inscription, the Shaka Samvat year 556 corresponds to which year AD?",534 AD,654 AD,634 AD,582 AD,c
Which Chola king granted complete independence to Sri Lanka and arranged his daughter's marriage to a Sinhala prince?,Rajaraja I,Rajendra Chola III,Rajendra I,Kulottunga I,d
The Battle of Takkolam involved which of the following dynasties?,The Cholas and the Pallavas,The Cholas and the Rashtrakutas,The Chalukyas and the Rashtrakutas,The Pallavas and the Chalukyas,b
In which city is the Brihadishvara Temple located?,Kanchi,Madurai,Thanjavur,Vatapi,c
Which of the following dynasties is associated with the village assemblies known as Sabha and Ur?,Pallava,Chalukya,Rashtrakuta,Chola,d
In which location is the Brihadishvara Temple situated?,Madurai,Kanchipuram,Thanjavur,Vatapi,c
What was the name of the Brahmin-settled village assembly in Chola administration?,Ur,Nadu,Mangalam,Sabha,d
Pulakeshin I and Pulakeshin II were associated with which dynasty?,Chola dynasty,Pallava dynasty,Chalukya dynasty,Maurya dynasty,c
Which dynasty did Pulakeshin II belong to?,Rashtrakuta,Chola,Chalukya,Pallava,c
Who was the author of 'Mattavilasa Prahasana'?,Narasimhavarman II,Simha Vishnu,Mahendravarman,Dandin,c
Which dynasty was King Simha Vishnu the ruler of?,Chalukya,Rashtrakuta,Pallava,Chola,c
The capital of the Hoysala Empire was:,Madurai,Kanchipuram,Dwarasamudra,Warangal,c
"Dantidurga, a Rashtrakuta chief, overthrew his Chalukya overlord in which century?",Sixth,Ninth,Seventh,Eighth,d
What was Warangal famous for in the third century?,Silk production,Naval power,Iron tools/equipment,Spice trade,c
Which Chola king adopted the title of 'Shivapada Shekhara'?,Mahendravarman,Rajaraja-I,Simha Vishnu,Dantidurga,b
The capital of Aihole belonged to which dynasty?,The Rashtrakutas,The Pallavas,The Chalukyas,The Cholas,c
Which Pallava king held the title 'Rajasimha'?,Simha Vishnu,Mahendravarman,Narasimhavarman II,Rajaraja I,c
"In the seventh and eighth centuries, which dynasty became powerful with Kanchipuram as their capital?",The Cholas,The Rashtrakutas,The Chalukyas,The Pallavas,d
Which Pallava king is known for writing Sanskrit plays?,Narasimhavarman II,Simha Vishnu,Mahendravarman,Dantidurga,c
"Initially, the Rashtrakutas served as subordinates to which dynasty of Karnataka?",The Cholas,The Pallavas,The Chalukyas,The Pandyas,c
"Dantidurga, a Rashtrakuta chief, performed a ritual called what after overthrowing his Chalukya overlord?",Rajabhiseka,Mattavilasa,Shivapada,Hiranya Garbha,d
Which city served as the capital for the Pandya kings?,Dwarasamudra,Kanchipuram,Madurai,Warangal,c
Who decorated the assembly of the Pallavas as a famous Sanskrit writer?,Rajaraja I,Dantidurga,Dandin,Mahendravarman,c
The Pallava king whose title was 'Rajasimha' was:,Simha Vishnu,Mahendravarman,Dantidurga,Narasimhavarman II,d
Which city served as the capital for the Pallavas during the seventh and eighth centuries?,Madurai,Warangal,Dwarasamudra,Kanchipuram,d
The Brihadishvara Temple of Thanjavur was built during whose reign?,Mahendravarman,Dantidurga,Rajaraja,Simha Vishnu,c
Who were initially subordinates of the Chalukyas of Karnataka?,The Pallavas,The Cholas,The Rashtrakutas,The Pandyas,c
Who decorated the assembly of the Pallavas with his writings?,Rajaraja-I,Dantidurga,Mahendravarman,Dandin,d
The capital of Aihole was associated with which dynasty?,The Pallavas,The Cholas,The Chalukyas,The Rashtrakutas,c
"Who was the court poet of Pulakeshin II, a Chalukya ruler?",Bilhana,Vijayalaya,Raviratha,Ravikirti,d
Which dynasty's ruler invaded Malaya to facilitate trade with China?,Chalukya,Pallava,Chola,Kakatiya,c
"The Chalukya dynasty ruled from Vatapi, which is located in which modern Indian state?",Tamil Nadu,Kerala,Andhra Pradesh,Karnataka,d
"Basavanna, who led a new movement in Karnataka during the twelfth century, served as a minister in the court of which king?",The Chola king,The Pandya king,The Chalukya king,The Kakatiya king,c
Queen Rudrama Devi was a renowned ruler of which dynasty?,The Chola dynasty,The Chalukya dynasty,The Pallava dynasty,The Kakatiya dynasty,d
Which of the following was the oldest capital of the Chalukya dynasty?,Kanchi,Madura,Badami,Warangal,c
Who among the following was the first king of the Chola dynasty to conquer Sri Lanka?,Vikram Chola,Rajadhiraja I,Rajaraja,Rajendra I,d
Arrange the following Chola rulers in chronological order based on their reign:,"Rajaraja, Rajadhiraja I, Kulottunga I, Vikram Chola","Rajadhiraja I, Rajaraja, Vikram Chola, Kulottunga I","Vikram Chola, Kulottunga I, Rajaraja, Rajadhiraja I","Kulottunga I, Vikram Chola, Rajadhiraja I, Rajaraja",a
"Match the following dynasties with their respective capitals:
I. Pallava dynasty
II. Kadamba dynasty
III. Pandya dynasty
IV. Kakatiya dynasty

A. Vanavasi
B. Madura
C. Kanchi
D. Warangal","I-A, II-B, III-C, IV-D","I-C, II-A, III-B, IV-D","I-C, II-B, III-A, IV-D","I-A, II-C, III-B, IV-D",b
Who founded the Chola Empire?,Rajendra I,Vikramaditya VI,Basavanna,Vijayalaya,d
"Which dynasty did Vikramaditya VI belong to, whose biography was written by Bilhana?",Chola,Kakatiya,Chalukya,Pandya,c
"Kolathunadu, Valluvanadu and Vekkumkur were short-lived ancient kingdoms in which Indian state?",Karnataka,Tamil Nadu,Kerala,Andhra Pradesh,c
"Match the following rulers with their reign periods:
I. Rajaraja's reign
II. Rajadhiraja I's reign
III. Kulottunga I's reign
IV. Vikram Chola's reign

A. 1120-1133 AD
B. 1070-1120 AD
C. 985-1015 AD
D. 1044-1052 AD","I-A, II-B, III-C, IV-D","I-C, II-D, III-B, IV-A","I-B, II-A, III-D, IV-C","I-D, II-C, III-A, IV-B",b
Which dynasty had Badami as its oldest capital?,Chola dynasty,Kakatiya dynasty,Chalukya dynasty,Pandya dynasty,c
Rajendra I is known as the first king of which dynasty to conquer Sri Lanka?,Pallava,Chola,Chalukya,Pandya,b
"Match the following rulers with their respective reigns:
Ruler Rajaraja's reign, Ruler Rajadhiraja I's reign, Ruler Kulottunga I's reign, Ruler Vikram Chola's reign.
Which of the following is the correct match?","985-1015 AD, 1070-1120 AD, 1044-1052 AD, 1120-1133 AD","985-1015 AD, 1044-1052 AD, 1070-1120 AD, 1120-1133 AD","1044-1052 AD, 985-1015 AD, 1120-1133 AD, 1070-1120 AD","1120-1133 AD, 1070-1120 AD, 1044-1052 AD, 985-1015 AD",b
"Match the following dynasties with their capitals:
Pallava dynasty, Kadamba dynasty, Pandya dynasty, Kakatiya dynasty. 
Which of the following options represents the correct sequence of capitals?","Kanchi, Madura, Vanavasi, Warangal","Kanchi, Vanavasi, Madura, Warangal","Warangal, Madura, Vanavasi, Kanchi","Vanavasi, Kanchi, Warangal, Madura",b
Which dynasty was founded by Vijayalaya?,Kakatiya,Chola,Pallava,Chalukya,b
Identify the INCORRECTLY matched dynasty and capital:,Pallava dynasty - Kanchi,Pandya dynasty - Madura,Yadava dynasty - Devagiri,Chalukya dynasty - Warangal,d
Which ruler's court was adorned with scholars known as 'Navaratnas'?,Samudragupta,Kumargupta I,Chandragupta II,Skandagupta,c
Who is considered to be the 'Indian Napoleon'?,Chandragupta II,Kumargupta I,Skandagupta,Samudragupta,d
The first silver coins were issued by which ruler?,Samudragupta,Sri Gupta,Kumargupta I,Chandragupta II 'Vikramaditya',d
During whose reign did Fa Hien visit India?,Samudragupta,Kumargupta I,Skandagupta,Chandragupta II,d
Harishena was the court poet of which ruler?,Chandragupta II,Kumargupta I,Skandagupta,Samudragupta,d
"In Indian history, what was Dhanvantari known for?",A famous philosopher,A famous astronomer,A famous physician who adorned the court of Chandragupta Vikramaditya,A famous mathematician,c
Who was the famous female ruler of the Gupta period?,Rani Lakshmibai,Indira Gandhi,Prabhavati Gupta,Sita,c
Which of the following provides information about the achievements of Samudragupta?,Arthashastra,Indica,Prayag Prashasti,Rajatarangini,c
Who made a significant contribution in the field of algebra in India?,Kalidasa,Harishena,Varahamihira,Aryabhata,d
Which of the following is another name for Chandragupta II?,Samudragupta,Kumargupta,Vikramaditya,Skandagupta,c
Who is the author of the famous poem 'Meghaduta'?,Harishena,Aryabhata,Varahamihira,Kalidasa,d
Rulers of which empire wrote their achievements in Prashasti?,Maurya Empire,Mughal Empire,Gupta Empire,Delhi Sultanate,c
Which Indian ruler founded Nalanda University?,Samudragupta,Chandragupta II,Kumargupta I,Skandagupta,c
Who took over the reins of the Gupta Empire after Chandragupta I?,Skandagupta,Kumargupta I,Samudragupta,Chandragupta II,c
In which region did the Guptas establish a small empire in the beginning of the fourth century?,Delhi,Kanauj,Magadha,Thanesar,c
What was the capital city of the Gupta dynasty?,Delhi,Kanauj,Prayag,Pataliputra,d
Who is considered the real founder of the Gupta Empire?,Samudragupta,Chandragupta I,Kumargupta I,Sri Gupta,d
Chandragupta II had expanded the Gupta empire up to Gujarat in which year?,320 AD,350 AD,390 AD,415 AD,c
The Bhitari pillar inscriptions are related to which Gupta ruler?,Samudragupta,Kumargupta I,Chandragupta II,Skandagupta,d
The Mandsaur-Prashasti presents a description of the achievements of which ruler?,Samudragupta,Skandagupta,Chandragupta II,Kumargupta-I,d
Which Gupta ruler is known as 'Shak-vijeta'?,Skandagupta,Chandragupta I,Samudragupta,Chandragupta II,d
The Gupta ruler who secured a victory against the Hunas was:,Chandragupta II,Samudragupta,Skandagupta,Kumaragupta I,c
"During the Gupta period, 'Bhaga' and 'Bali' primarily functioned as:",Types of agricultural tools,Names of prominent merchants,Sources of revenue,Religious rituals,c
What was the Gupta gold coin commonly referred to as?,Rupaka,Karshapana,Dinara,Pana,c
"According to Gupta inscriptions, the term 'Dinara' is synonymous with what?",Silver coin,Copper coin,Royal decree,Gold coin,d
"The Mandsaur inscription, dating back to 437-38 AD, makes specific reference to which event?",A royal wedding ceremony,The coronation of a new king,Construction of a magnificent Sun temple,A major military campaign,c
"During the Gupta era, North Indian trade predominantly passed through which port?",Bharuch,Surat,Tamlalipti port,Cambay,c
Who provided the first mention of the Kayastha caste?,Manu,Parashara,Yajnavalkya,Brihaspati,c
The ritual for the liberation of slaves was first prescribed by:,Kautilya,Manu,Narada,Brihaspati,c
At which location is the earliest epigraphic evidence of 'Sati practice' found?,Sanchi,Taxila,Eran,Nalanda,c
"In Gupta administration, the term 'Bhukti' referred to:",A type of tax,A military rank,A province,A village council,c
"Within the context of Gupta administration, the term 'Vidhi' signifies what?",A type of currency,An administrative unit,A religious ceremony,A legal code,b
The Buddha statue in Bhumisparsha Mudra at Sarnath is attributed to which period?,Mauryan,Sunga,Kushana,Gupta,d
Which of the following is considered the initial branch of Indian philosophy?,Yoga,Vedanta,Samkhya,Nyaya,c
The theory of Karma is associated with which school of Indian philosophy?,Yoga,Nyaya,Samkhya,Mimamsa,d
The Gupta ruler who achieved victory over the Hunas was:,Chandragupta II,Samudragupta,Skandagupta,Kumaragupta I,c
What was the term used for Gupta gold coins?,Rupaka,Karshapana,Dinara,Suvarna,c
"The Mandsaur inscription, which mentions the construction of a Sun temple by a guild of silk weavers, dates back to:",537-38 AD,337-38 AD,437-38 AD,637-38 AD,c
"During the Gupta period, North Indian trade was primarily conducted through which port?",Bharuch,Sopara,Tamlalipti port,Cambay,c
The plough-tax imposed on farmers during the Gupta era was known as:,Bhaga,Bali,Kara,Halivakar,d
The Kayastha caste was first mentioned by:,Manu,Parashara,Yajnavalkya,Brihaspati,c
The earliest epigraphic reference to the practice of 'Sati' is found at:,Sanchi,Vidisha,Eran,Ujjain,c
"In the context of Gupta administration, what did the term 'Bhukti' signify?",A district,A village,A province,A city,c
"During the Gupta period, the term 'Vidhi' referred to a:",Religious ceremony,Type of tax,Administrative unit,Military rank,c
The theory of Karma is primarily related to which school of Indian philosophy?,Nyaya,Vaisheshika,Samkhya,Mimamsa,d
"Match the following terms with their descriptions during the Gupta period:

Column I
(A) Bhaga
(B) Bali

Column II
(1) Source of revenue
(2) Source of revenue

Options:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",c
Who among the following Gupta rulers is known as 'Shak-vijeta'?,Skandagupta,Chandragupta I,Chandragupta II,Samudragupta,c
Which Gupta ruler is credited with winning a victory over the Hunas?,Chandragupta II,Kumaragupta I,Skandagupta,Samudragupta,c
"In the context of Gupta economy, what were 'Bhaga' and 'Bali'?",Types of agricultural land,Names of Gupta Kings,Sources of revenue,Trade routes,c
Which port facilitated North Indian trade during the Gupta period?,Bharuch,Tamlalipti port,Surat,Cambay,b
Who is credited with the first mention of the Kayastha caste?,Manu,Yajnavalkya,Parashara,Brihaspati,b
At which location is the first epigraphic reference to 'Sati practice' found?,Sanchi,Eran,Nalanda,Taxila,b
"In the context of Gupta administration, what did the word 'Vidhi' refer to?",A religious law,A type of currency,An administrative unit,A military formation,c
Who among the following Gupta rulers achieved victory over the Hunas?,Chandragupta II,Kumaragupta I,Skandagupta,Samudragupta,c
"During the Gupta period, what was 'Dinara'?",A type of land revenue,A gold coin,A silver ornament,A copper utensil,b
"In the Gupta inscriptions, the term 'Dinara' is synonymous with which of the following?",Silver coin,Agricultural land,Gold coin,Trade route,c
Which port served as a crucial hub for North Indian trade during the Gupta period?,Bharuch,Tamlalipti,Surat,Kalyan,b
What was the name of the plough-tax imposed by the Gupta rulers on farmers who owned a plough?,Bhaga,Bali,Halivakar,Uparikara,c
"Under the Gupta rulers, what did the term 'Bhukti' signify?",A village,A province,A district,A tax,b
The theory of Karma is related to which of the following?,Vedanta,Nyaya,Mimamsa,Yoga,c
Who is considered the propounder of Yoga philosophy?,Gautama,Shankardeva,Patanjali,Bhaskara,c
Nyaya philosophy was propagated by whom?,Patanjali,Gautama,Shankardeva,Bhaskara,b
The distinguishing feature between Theistic and Atheistic sects in India is:,Belief in non-violence,Belief in the authority of the Vedas,Belief in one God,Belief in reincarnation,b
"In Kamarupa, Vaishnavism was made popular by:",Gautama,Patanjali,Shankardeva,Bhaskara,c
Which dynasty's reign in ancient India is called the 'Golden Age'?,Maurya,Vakataka,Gupta,Pushyabhuti,c
Which dynasty was greatly disturbed by the invasion of the Hunas?,Maurya,Vakataka,Gupta,Pushyabhuti,c
Who is especially known for their contribution to the field of algebra?,Kalidasa,Agnimitra,Samudragupta,Bhaskara,d
The hero of the work 'Malavikagnimitram' composed by Kalidasa was:,Samudragupta,Agnimitra,Kumargupta,Chandragupta II,b
Pundravardhana Bhukti was located in:,South Bengal,North Bengal,West Bengal,East Bengal,b
Whose inscription is found on the pillar containing Samudragupta's Prayag Prashasti?,Kumargupta's,Chandragupta II's,Jahangir's,Harshavardhana's,c
Nalanda University was founded in the 5th century by:,Chandragupta,Samudragupta,Kumargupta,Harshavardhana,c
The Vakataka dynasty was directly related to:,Chandragupta,Samudragupta,Kumargupta,Chandragupta II,d
"Prabhavati Gupta, the queen of the Vakataka empire, was the daughter of Kubernaga and:",Samudragupta,Kumargupta,Chandragupta,Chandragupta II,d
An important port city of ancient India was:,Kannauj,Thanesar,Tamralipta,Prayag,c
Who married a girl from the Lichchhavi dynasty?,Samudragupta,Kumargupta,Chandragupta II,Chandragupta,d
The Chinese traveler 'Sung Yun' came to India in:,319 AD,550 AD,518 AD,606 AD,c
"During Harshavardhana's reign, the new capital, shifted from Thanesar, was:",Prayag,Tamralipta,Kannauj,Pundravardhana,c
Harshavardhana took how many Indies under his control?,3,4,5,6,c
Which of the following was NOT one of the 5 Indies under Harshavardhana's control?,Punjab,Kannauj,Bengal,Gujarat,d
"In Kamarupa, Vaishnavism was popularized by whom?",Gautama,Patanjali,Shankardeva,Bhaskara,c
Which dynasty faced significant disruption due to the invasion of the Hunas?,Maurya,Gupta,Vakataka,Kushan,b
"Between 319 AD and 550 AD, which dynasty ruled India?",Maurya dynasty,Pushyabhuti dynasty,Gupta dynasty,Vakataka dynasty,c
What was the capital of Harshavardhana?,Thanesar,Prayag,Tamralipta,Kannauj,d
"Arrange the following events in chronological order:
I. Reign of Chandragupta
II. Visit of Sung Yun to India
III. Founding of Nalanda University","I, II, III","II, III, I","I, III, II","III, II, I",c
The Chinese pilgrim who came to India at the beginning of the sixth century was:,Fa Hien,Hiuen Tsang,I-Tsing,Sung Yun,d
Which dynasty was significantly affected by the Huna invasions?,Maurya,Gupta,Vakataka,Kushan,b
Who is renowned for their contributions to the field of algebra?,Kalidasa,Agnimitra,Kumargupta,Bhaskara,d
The Chinese pilgrim Sung Yun visited India at the beginning of which century?,Fourth,Fifth,Sixth,Seventh,c
The Buddhist Maha-Sammelan was organized by Harshavardhana at which place?,Kannauj,Thanesar,Prayag,Nalanda,c
"Before ruling from Kannauj, Harshavardhana was the ruler of which place?",Prayag,Gauda,Thanesar,Vikramshila,c
Harshavardhana belonged to which dynasty?,Maurya,Pala,Rashtrakuta,Pushyabhuti,d
Who among the following visited India during the reign of Harshavardhana?,Fa Hien,Megasthenes,Xuanzang,Ravikirti,c
Who was the court poet of King Harshavardhana?,Ravikirti,Dharmapala,Gopala,Banabhatta,d
The Chinese traveler Xuanzang studied Buddhist scriptures at which of the following?,Prayag,Kannauj,Nalanda,Thanesar,c
Emperor Harshavardhana organized two great religious conferences in which of the following cities?,Kannauj and Thanesar,Prayag and Nalanda,Kannauj and Prayag,Thanesar and Gauda,c
"King Shashanka, against whom Harshavardhana declared war, was the ruler of which empire?",Kannauj,Thanesar,Gauda,Pala,c
Harshavardhana established his dominance on the thrones of Thanesar and Kannauj after the death of his brother:,Rajadhiraja,Pulakeshin II,Brihadratha,Rajyavardhan,d
In which year did the Chalukya ruler Pulakeshin defeat Harshavardhana?,627 AD,643 AD,618 AD,606 AD,c
Ravikirti's Aihole inscription describes the victory of Pulakeshin II over:,Rajyavardhan,Shashanka,Harsha,Gopala,c
Which of the following kings were directly elected by the people?,Harshavardhana and Gopala,Gopala and Nandivarman Pallavamalla,Pulakeshin II and Shashanka,Rajyavardhan and Dharmapala,b
"After the death of Harshavardhana, which dynasties fought for supremacy over Kannauj?","Maurya, Pratihara, and Pala","Pratihara, Pala, and Rashtrakuta","Rashtrakuta, Pala, and Pushyabhuti","Pala, Pushyabhuti, and Maurya",b
The Vikramshila University was founded by:,Gopala,Banabhatta,Dharmapala,Ravikirti,c
Which Mauryan ruler was mentioned by Banabhatta in Harshacharita?,Ashoka,Chandragupta,Bindusara,Brihadratha,d
Where did Harshavardhana organize the Buddhist Maha-Sammelan?,Kannauj,Thanesar,Prayag,Nalanda,c
"Xuanzang, the Chinese traveler, visited India during whose reign?",Pulakeshin II,Gopala,Harshavardhana,Rajyavardhan,c
Harshavardhana ascended to the thrones of Thanesar and Kannauj after the death of which of his relatives?,Brihadratha,Gopala,Pulakeshin II,Rajyavardhan,d
"After Harsha's death, which group came into prominence, marking a 'dark age' in India?",Guptas,Mauryans,Rajputs,Kushans,c
"Xuanzang spent how many years in India, according to the text?",9 years,21 years,17 years,12 years,c
In which two places did Emperor Harshavardhana organize great religious conferences?,Thanesar and Nalanda,Kannauj and Prayag,Prayag and Gauda,Nalanda and Vikramshila,b
"Name the kings who were directly elected by the people, according to the text.",Gopala and Rajyavardhan,Harsha and Shashanka,Gopala and Nandivarman Pallavamalla,Dharmapala and Gopala,c
"According to the text, which period is considered the dark age of India?",The Maurya Period,The Gupta Period,The Rajput Period after Harsha,The Pala Dynasty,c
The city of Harsud in Madhya Pradesh was built by whom?,Vakataka,Pravarasena I,Harshavardhana,Bhaskaracharya,c
Which Chinese traveler stayed in Tamralipti for three years and learned Sanskrit?,Fa Hien,Xuanzang,Al-Masudi,I-tsing,d
Arrange the following travelers in chronological order of their visit to India:,"Fa Hien, I-tsing, Xuanzang, Al-Masudi","Fa Hien, Xuanzang, I-tsing, Al-Masudi","Xuanzang, Fa Hien, Al-Masudi, I-tsing","Al-Masudi, I-tsing, Xuanzang, Fa Hien",b
"Match the following travelers with the approximate period of their stay in India:

Column I
(A) Fa Hien
(B) Xuanzang
(C) I-tsing
(D) Al-Masudi

Column II
(1) 671-72 to 693-94 AD
(2) 399 to 414 AD
(3) 915 to 916 AD
(4) 629 to 645 AD","A-2, B-4, C-1, D-3","A-4, B-2, C-3, D-1","A-1, B-3, C-2, D-4","A-3, B-1, C-4, D-2",a
The pastoral and hunting tribe 'Mongols' were settled in which region?,Gujarat,Goa,Central Asia,Lat,c
Who was the founder of the Vindhyashakti dynasty?,Pravarasena I,Vakataka,Harshavardhana,Bhaskaracharya,b
Which stupa has the characteristics of 'Aryak-Stambha'?,Nagarjunikonda,Banavasi,Lat,Amravati,d
Which ruler is known to have performed four Ashvamedha Yajnas?,Vindhyashakti,Harshavardhana,Bhaskaracharya,Pravarasena I,d
In which state was Vallabhi University located?,Madhya Pradesh,Gujarat,Goa,Lat,b
"The capital of the Kadambas, Banavasi, was located in which present-day state?",Gujarat,Madhya Pradesh,Goa,Central Asia,c
What was the name of the coins referred to in the Pratihara inscriptions?,Aryak-Stambha,Dramma,Ashvamedha,Yajnas,b
Who was the first Indian astronomer to calculate the time taken for the Earth to revolve around the Sun?,Xuanzang,I-tsing,Al-Masudi,Bhaskaracharya,d
Which Chinese traveler stayed at Nalanda as both a student and a teacher?,Al-Masudi,Fa Hien,I-tsing,Xuanzang,d
In which of the following locations did the Chinese traveler I-tsing stay and learn Sanskrit?,Nalanda,Banavasi,Tamralipti,Lat,c
During whose reign did Xuanzang visit India?,Pravarasena I,Vindhyashakti,Harshavardhana,Bhaskaracharya,c
Which of the following is the correct chronological sequence of the visits of the given travelers to India?,"Al-Masudi, Xuanzang, Fa Hien, I-tsing","Fa Hien, Xuanzang, I-tsing, Al-Masudi","Xuanzang, I-tsing, Fa Hien, Al-Masudi","I-tsing, Al-Masudi, Fa Hien, Xuanzang",b
Where were the 'Mongols' tribes settled?,Gujarat,Central Asia,Goa,Madhya Pradesh,b
In which region was a Mauryan dynasty ruling in the sixth-seventh centuries?,Banavasi,Lat,Tamralipti,Amravati,b
