Question,Option A,Option B,Option C,Option D,Correct Answer
Who established the Central Hindu College in Banaras in 1898?,Muhammad Qasim Nanautavi,Rashid Ahmed Gangohi,Annie Besant,Lord Dalhousie,c
Who among the following was a minister of Akbar hailing from Uttar Pradesh?,Raja Mansingh,Abul Fazl,Todarmal,Faizi,c
Which tomb in Agra was commissioned by Noor Jahan Begum?,Tomb of Akbar,Tomb of Jahangir,Tomb of Itmad-ud-Daulah,Taj Mahal,c
The tomb of which Mughal emperor was constructed by Jahangir in Sikandra?,Humayun,Akbar,Babur,Shahjahan,b
"Which Mughal ruler is credited with the construction of the Taj Mahal, Diwan-i-Aam, Diwan-i-Khas, and Moti Masjid (Agra)?",Akbar,Jahangir,Shahjahan,Aurangzeb,c
Which architectural style is exemplified in both the Taj Mahal and the Tomb of Itmad-ud-Daulah?,Indo-Saracenic,Pirudra dura,Deccan,Bengali,b
Which of the following structures is identified as the only monument constructed by a Hindu during the Mughal era?,Agra Fort,Yashwant Singh's Umbrella,Fatehpur Sikri,Akbar's Tomb,b
Shuja-ud-Daula fought against the British East India Company in which of the following battles?,Battle of Plassey,Battle of Panipat,Battle of Buxar,Battle of Mysore,c
From which city did Asaf-ud-Daula relocate the capital of Awadh to Lucknow?,Allahabad,Kanpur,Faizabad,Agra,c
Who was the last Nawab to rule Awadh?,Asaf-ud-Daula,Shuja-ud-Daula,Wajid Ali Shah,Burhan-ul-Mulk,c
In what year did Lord Dalhousie annex Awadh into the British Empire?,1764 AD,1757 AD,1857 AD,1856 AD,d
The first freedom movement of 1857 commenced on May 10th at which location?,Lucknow,Meerut Cantonment,Kanpur,Jhansi,b
Who spearheaded the 1857 revolt in Lucknow?,Nana Saheb,Rani Lakshmibai,Begum Hazrat Mahal and Virjis Qadir,Tatya Tope,c
Identify the leaders who led the revolt of 1857 in Kanpur.,Begum Hazrat Mahal and Virjis Qadir,Maulvi Liaqat Ali,Nana Saheb and Tatya Tope,Rani Lakshmibai,c
Who was the leader of the 1857 revolt in Jhansi?,Mangal Pandey,Tatya Tope,Rani Lakshmibai,Nana Saheb,c
Which British officer is known for suppressing the rebellion in Jhansi?,Lord Dalhousie,General Hugh Rose,Lord Canning,General Cornwallis,b
Who assumed leadership of the 1857 revolt in Prayagraj?,Maulvi Ahmadullah,Mangal Pandey,Maulvi Liaqat Ali,Nana Saheb,c
Who led the revolt of 1857 in Faizabad?,Maulvi Liaqat Ali,Maulvi Ahmadullah,Begum Hazrat Mahal,Nana Saheb,b
What was the date on which Mangal Pandey was executed?,"April 10, 1857","April 8, 1857","May 10, 1857","June 5, 1857",b
"In 1858, the capital of the North-Western Province was moved from Agra to which city?",Lucknow,Kanpur,Prayagraj,Varanasi,c
Who were the founders of the Islamic Madrasa (Deoband) in 1867?,Sir Syed Ahmed Khan,Muhammad Iqbal,Muhammad Qasim Nanautavi and Rashid Ahmed Gangohi,Shaukat Ali and Mohammad Ali,c
"In 1898, who founded the Central Hindu College in Banaras?",Swami Vivekananda,Annie Besant,Mahatma Gandhi,Bal Gangadhar Tilak,b
Who among the following was a minister of Akbar and hailed from Sitapur?,Birbal,Todarmal,Abul Fazl,Faizi,b
"Which Mughal emperor commissioned the Taj Mahal, Diwan-i-Aam, Diwan-i-Khas, and Moti Masjid (Agra)?",Akbar,Jahangir,Shahjahan,Aurangzeb,c
The Taj Mahal and the tomb of Itmad-ud-Daulah were built using which architectural style?,Indo-Islamic style,Persian style,Pirudra dura style,Rajput style,c
Shuja-ud-Daula fought against the British East India Company in which battle?,Battle of Plassey,Battle of Buxar,Battle of Panipat,Battle of Awadh,b
"From which location did the first freedom movement start on May 10, 1857?",Lucknow,Kanpur,Meerut Cantonment,Jhansi,c
Who led the revolt of 1857 in Lucknow?,Nana Saheb and Tatya Tope,Rani Lakshmibai,Begum Hazrat Mahal and Virjis Qadir,Maulvi Liaqat Ali,c
Which British officer suppressed the rebellion in Jhansi?,Lord Dalhousie,General Hugh Rose,Lord Canning,General Cornwallis,b
When was Mangal Pandey hanged?,"May 10, 1857","April 8, 1857","June 5, 1857","August 15, 1857",b
"In 1858 AD, where was the capital of the North-Western Province shifted from Agra?",Lucknow,Kanpur,Meerut,Prayagraj,d
Identify the INCORRECT match regarding the leaders of the 1857 revolt:,Lucknow - Begum Hazrat Mahal,Kanpur - Nana Saheb,Jhansi - Rani Lakshmibai,Faizabad - Maulvi Liaqat Ali,d
"In Sikandra, which tomb was built by Jahangir?",Tomb of Itmad-ud-Daulah,Tomb of Shahjahan,Tomb of Humayun,Tomb of Akbar,d
Which Mughal ruler commissioned the Taj Mahal and Moti Masjid (Agra)?,Akbar,Jahangir,Shahjahan,Aurangzeb,c
The Taj Mahal and the tomb of Itmad-ud-Daulah predominantly feature which style?,Indo-Saracenic,Pirudra dura styleca,Gothic,Romanesque,b
Which of the following is the only monument constructed by a Hindu during the Mughal era in Agra?,Agra Fort,' Yashwant Singh's Umbrella ',Fatehpur Sikri,Buland Darwaza,b
Against which entity did Shuja-ud-Daula fight in the Battle of Buxar?,The Maratha Empire,The Sikh Empire,The French East India Company,The British East India Company,d
In which year did Lord Dalhousie annex Awadh into the British Empire?,1764 AD,1857 AD,1732 AD,1856 AD,d
On which date did the first freedom movement of 1857 commence in Meerut Cantonment?,"May 8, 1857","April 8, 1857","May 10, 1857","April 10, 1857",c
Who were the key figures leading the 1857 revolt in Lucknow?,Rani Lakshmibai and Tatya Tope,Nana Saheb and Tatya Tope,Begum Hazrat Mahal and Virjis Qadir,Mangal Pandey and Nana Saheb,c
"In Kanpur, who spearheaded the revolt of 1857?",Begum Hazrat Mahal and Virjis Qadir,Maulvi Ahmadullah and Maulvi Liaqat Ali,Nana Saheb and Tatya Topene,Rani Lakshmibai,c
Rani Lakshmibai was the leader of the 1857 revolt in which city?,Kanpur,Lucknow,Jhansi,Prayagraj,c
Which British officer is credited with suppressing the revolt in Jhansi?,Lord Dalhousie,General Hugh Rose,Lord Canning,Colin Campbell,b
Maulvi Ahmadullah was the leader of the revolt of 1857 in which of the following places?,Jhansi,Faizabad,Lucknow,Kanpur,b
"In 1858 AD, from which city was the capital of the North-Western Province moved to Prayagraj?",Lucknow,Kanpur,Agra,Meerut,c
Who were the key figures in establishing the Islamic Madrasa (Deoband) in 1867?,Sir Syed Ahmed Khan alone,Muhammad Qasim Nanautavi and Rashid Ahmed Gangohi,Shibli Nomani alone,Aga Khan and Syed Ameer Ali,b
In which year did the Central Hindu College become known as Banaras Hindu University?,1925,1946,1916,1875,c
Who established the Aligarh Muslim Anglo Oriental College in 1875?,Mahatma Gandhi,Chittaranjan Das,Sir Syed Ahmed Khanane,J.B. Kripalani,c
In which city's session of the Indian National Congress in 1888 was George Ule the President?,Lucknow,Kanpur,Meerut,Allahabad (Prayagraj),d
In which session of the Congress was the Constitution of Congress accepted?,Kanpur session,Allahabad session,Lucknow session,Meerut session,c
"Who presided over the Kanpur session of 1925, becoming the first Indian woman president?",Annie Besant,Sarojini Naidu,Indira Gandhi,Vijayalakshmi Pandit,b
Where was the last session of the Congress held before independence in 1946?,Lucknow,Kanpur,Meerut,Allahabad (Prayagraj),c
"Under whose chairmanship did the Khilafat Committee meet on June 20, 1920 in Allahabad?",J.B. Kripalani,Jawaharlal Nehru,Motilal Nehru,Mahatma Gandhi,d
On what date did the Chauri-Chaura incident take place?,"February 12, 1922","August 9, 1925","June 20, 1920","February 5, 1922",d
How many soldiers were burnt alive in the Chauri Chaura incident?,20,24,22,26,c
When did Gandhiji announce the suspension of the non-cooperation movement after the Chauri-Chaura incident?,"February 5, 1922","August 9, 1925","June 20, 1920","February 12, 1922",d
Who founded the Swaraj Party in 1923 in Allahabad?,Mahatma Gandhi and Jawaharlal Nehru,Chittaranjan Das and Motilal Nehru,J.B. Kripalani and Mahatma Gandhi,Jawaharlal Nehru and Rajendra Prasad,b
What was the primary reason for the establishment of the Swaraj Party?,Demand for complete independence,Formation of a separate Muslim state,Untimely withdrawal of non-cooperation movement,To support the British government,c
On which date did the Kakori train action incident occur?,"February 5, 1922","February 12, 1922","August 9, 1925","June 20, 1920",c
In which district of Uttar Pradesh is Kakori currently located?,Allahabad,Kanpur,Lucknow,Gorakhpur,c
Which group of revolutionaries carried out the Kakori train action?,Indian National Congress,Muslim League,Hindustan Republican Association (HRA),Khilafat Committee,c
How many revolutionaries were hanged after the Kakori train action?,Two revolutionaries,Three revolutionaries,Five revolutionaries,Four revolutionaries,d
"In which city was the 1888 session of the Indian National Congress, presided over by George Ule, held?",Lucknow,Kanpur,Allahabad (Prayagraj),Meerut,c
In which session was the Constitution of Congress accepted?,Kanpur session (1925),Meerut session (1946),Lucknow session (1899),Allahabad session (1888),c
In which session was the agreement between Congress and Muslim League signed?,Kanpur session,Allahabad session,Meerut session,Lucknow session,d
Who presided over the Kanpur session in 1925?,George Ule,Mahatma Gandhi,Sarojini Naidu,J.B. Kripalani,c
Which city hosted the last session of the Congress before independence in 1946?,Lucknow,Kanpur,Allahabad (Prayagraj),Meerut,d
"Under whose chairmanship did the Khilafat Committee meet on June 20, 1920 in Allahabad (Prayagraj)?",Chittaranjan Das,J.B. Kripalani,Motilal Nehru,Mahatma Gandhi,d
When did the Chauri-Chaura incident take place?,"August 9, 1925","February 12, 1922","June 20, 1920","February 5, 1922",d
"Following the Chauri Chaura incident, how many soldiers were burnt alive?",12,20,22,24,c
Who founded the Swaraj Party in 1923 in Allahabad (Prayagraj)?,Mahatma Gandhi and J.B. Kripalani,Sir Syed Ahmed Khanane and George Ule,Chittaranjan Das and Motilal Nehru,Sarojini Naidu and Mahatma Gandhi,c
What was the main reason for the establishment of the Swaraj Party?,To advocate for complete independence,To support the non-cooperation movement,Untimely withdrawal of non-cooperation movement,To promote Hindu-Muslim unity,c
On what date did the Kakori train action incident take place?,"February 5, 1922","February 12, 1922","August 9, 1925","June 20, 1920",c
In what year did the Central Hindu College become known as Banaras Hindu University?,1925,1916,1875,1888,b
The Allahabad session of the Indian National Congress in 1888 was presided over by whom?,Sarojini Naidu,Mahatma Gandhi,George Ule,J.B. Kripalani,c
In which session of the Indian National Congress was the Constitution of Congress accepted?,Kanpur session,Allahabad session,Meerut session,Lucknow session,d
The agreement between Congress and the Muslim League was signed in which session?,Kanpur session,Lucknow session,Allahabad session,Meerut session,b
"Who was the first Indian woman president of the Indian National Congress, presiding over the Kanpur session in 1925?",Annie Besant,Indira Gandhi,Sarojini Naidu,Vijayalakshmi Pandit,c
"Under whose chairmanship did the Khilafat Committee meet in Allahabad on June 20, 1920?",J.B. Kripalani,Jawaharlal Nehru,Motilal Nehru,Mahatma Gandhi,d
How many soldiers were burnt alive by the mob during the Chauri-Chaura incident?,20 soldiers,24 soldiers,22 soldiers,26 soldiers,c
Who founded the Swaraj Party in Allahabad in 1923?,Mahatma Gandhi and J.B. Kripalani,Chittaranjan Das and Motilal Nehru,Sir Syed Ahmed Khanane and Mahatma Gandhi,J.B. Kripalani and Jawaharlal Nehru,b
"In which city did the Indian National Congress hold a session in 1888, presided over by George Ule?",Lucknow,Kanpur,Allahabad (Prayagraj),Meerut,c
"Sarojini Naidu presided over which session of the Indian National Congress, becoming the first Indian woman president?",Lucknow session (1899),Kanpur session (1925),Allahabad session (1888),Meerut session (1946),b
Where was the last session of the Congress held before independence?,Lucknow,Kanpur,Allahabad (Prayagraj),Meerut,d
Who was the chairman of the last session of the Congress held before independence?,Mahatma Gandhi,Motilal Nehru,J.B. Kripalani,Chittaranjan Das,c
In which city was Ram Prasad Bismil hanged?,Faizabad,Gonda,Gorakhpur,Naini (Prayagraj),c
Where was Thakur Roshan Singh executed?,Gonda,Faizabad,Gorakhpur,Naini ( Prayagraj ),d
In what year was the Hindustan Republican Association (HRA) established?,1928,1931,1924,1920,c
Who was the founder of the Hindustan Republican Association (HRA)?,Jawaharlal Nehru,Chandrashekhar Azad,Bhagat Singh,Sachindranath Shanyal,d
The Hindustan Republican Association (HRA) was established in which city?,Agra,Lucknow,Kanpur,Prayagraj,c
In which year was the HRA changed to Hindustan Socialist Republican Association (HSRA)?,1931,1924,1920,1928,d
On what date was Chandrashekhar Azad martyred?,"March 23, 1931","October 17, 1920","February 27, 1931",In 1936,c
"Bhagat Singh, Rajguru, and Sukhdev were hanged on which date?","February 27, 1931","October 17, 1920","March 23, 1931",In 1936,c
Who led the Karvandi movement in Allahabad (Prayagraj)?,Baba Ramchandra,Madari Pasi,Sahajanand Saraswati,Jawaharlal Nehru,d
Who among the following formed the 'Uttar Pradesh Kisan Sabha' in 1918?,Baba Ramchandra only,Madan Mohan Malviya only,"Gaurishankar Mishra, Indranarayan Dwivedi, and Madan Mohan Malviya",Jawaharlal Nehru only,c
"Who formed the Awadh Kisan Sabha on October 17, 1920, in Pratapgarh?",Jawaharlal Nehru,Madari Pasi,Gaurishankar Mishra,Baba Ramchandra,d
Who led the 'Eka Movement'?,Jawaharlal Nehru,Baba Ramchandra,Madari Pasi,Sahajanand Saraswati,c
The 'Eka Movement' in 1921 was launched in which of the following districts?,Lucknow and Kanpur,Agra and Meerut,"Hardoi, Bahraich, Sultanpur and Sitapur",Prayagraj and Varanasi,c
In which city was the All India Kisan Conference organized in 1936?,Agra,Kanpur,Lucknow,Prayagraj,c
Who presided over the first session (1936) of the All India Kisan Conference?,Jawaharlal Nehru,Baba Ramchandra,Madari Pasi,Sahajanand Saraswati,d
Who mainly led the farmers' movement in Uttar Pradesh during the freedom movement?,Sahajanand Saraswati,Baba Ramchandra,Jawaharlal Nehru,Madari Pasi,c
Where did the Deoband movement of Uttar Pradesh start?,Lucknow,Kanpur,Saharanpur,Prayagraj,c
Ashfaq Ullah Khan was hanged in which of the following cities?,Gorakhpur,Faizabad,Gonda,Naini (Prayagraj),b
Rajendra Nath Lahiri was executed in which city?,Faizabad,Naini (Prayagraj),Gorakhpur,Gonda,d
Thakur Roshan Singh was hanged in which of the following locations?,Gorakhpur,Faizabad,Naini (Prayagraj),Gonda,c
In which year was the Hindustan Republican Association (HRA) established?,1928,1920,1931,1924,d
Where was the headquarters of the Hindustan Republican Association (HRA) located?,Kanpur,Agra,Allahabad (Prayagraj),Lucknow,b
In which year was the HRA changed to the Hindustan Socialist Republican Association (HSRA)?,1931,1924,1928,1920,c
When was Chandrashekhar Azad martyred?,"March 23, 1931","October 17, 1920","February 27, 1931",1921,c
"On what date were Bhagat Singh, Rajguru, and Sukhdev hanged?","October 17, 1920","February 27, 1931","March 23, 1931",1921,c
The 'Eka Movement' was launched in which of the following districts?,Lucknow,Saharanpur,"Hardoi, Bahraich, Sultanpur and Sitapur",Pratapgarh,c
In which city was the All India Kisan Conference organised in the year 1936?,Kanpur,Lucknow,Agra,Allahabad,b
From where did the Deoband movement of Uttar Pradesh start?,Lucknow,Saharanpur,Allahabad,Pratapgarh,b
Where was Ram Prasad Bismil hanged?,Faizabad,Gonda,Naini (Prayagraj),Gorakhpur,d
Who among the following was NOT involved in forming the 'Uttar Pradesh Kisan Sabha' in 1918?,Indranarayan Dwivedi,Gaurishankar Mishra,Madan Mohan Malviyane,Baba Ramchandra,d
"Arrange the following hangings in chronological order:
   1. Rajendra Nath Lahiri
   2. Ashfaq Ullah Khan
   3. Ram Prasad Bismil
   4. Thakur Roshan Singh","3, 2, 1, 4","1, 2, 3, 4","3, 1, 2, 4","4, 3, 2, 1",c
"Match the following:
   A. HRA Headquarters  	1. 1928
   B. HSRA formed     	2. Agra","A-1, B-2","A-2, B-1","A-1, B-3","A-3, B-2",b
In which year was HRA changed to Hindustan Socialist Republican Association (HSRA)?,1924 AD,1931 AD,1920 AD,1928 AD,d
Where was the All India Kisan Conference organised in the year 1936?,Prayagraj,Saharanpur,Lucknow,Pratapgarh,c
In which locations was the Eka Movement (in 1921) launched?,"Lucknow, Kanpur, Agra, Allahabad","Hardoi, Bahraich, Sultanpur and Sitapur","Pratapgarh, Gonda, Faizabad, Naini","Saharanpur, Lucknow, Kanpur, Agra",b
In which city was the All India Kisan Conference organized in the year 1936?,Kanpur,Agra,Lucknow,Prayagraj,c
"Match the following revolutionaries with the places where they were hanged:

Column I
(A) Ashfaq Ullah Khan
(B) Rajendra Nath Lahiri
(C) Thakur Roshan Singh

Column II
(1) Gonda
(2) Naini (Prayagraj)
(3) Faizabad

Choose the correct option:","A-3, B-1, C-2","A-1, B-2, C-3","A-2, B-3, C-1","A-3, B-2, C-1",a
Which of the following statements is INCORRECT regarding the Awadh Kisan Sabha?,It was formed in Pratapgarh.,It was formed in 1920.,It was formed on October 17.,It was formed by Jawaharlal Nehru.,d
"In what year were assembly elections held in Uttar Pradesh, as mentioned in the text?",1947,1935,1937,1942,c
Under whose leadership was a government formed in 1937?,Chittu Pandey,Mahavir Swami,Govind Ballabh Pant,Rishabhdev,c
When was the Quit India Resolution passed at the All India Congress Conference?,"August 16, 1942","January 24, 1950","November 9, 2000","August 8, 1942",d
On what date were prisoners freed by attacking Ballia Jail during the Quit India Movement?,"August 8, 1942","January 24, 1950","August 16, 1942","November 1, 1956",c
Under whose leadership was a temporary government formed in Ballia?,Govind Ballabh Pant,Mahavir Swami,Chittu Pandey,Rishabhdev,c
What was Uttar Pradesh known as in the year 1877?,United Provinces,Uttar Pradesh,North Western Province and Awadh,Uttarakhand,c
In what year was the state capital transferred from Prayagraj to Lucknow?,1950,1877,1937,1921,d
What was the name of the state changed to in 1937?,Uttar Pradesh,Awadh,Uttarakhand,United Provinces,d
On what date was the present name 'Uttar Pradesh' given?,"November 9, 2000","November 1, 1956","August 8, 1942","January 24, 1950",d
When was the state of Uttar Pradesh reorganized?,"August 16, 1942","January 24, 1950","November 1, 1956","November 9, 2000",c
"How many districts of Uttar Pradesh were separated to form Uttarakhand on November 9, 2000?",11,12,13,14,c
Kaushambi is considered a famous pilgrimage site for which two religions?,Hinduism and Islam,Sikhism and Christianity,Jainism and Buddhism,Hinduism and Buddhism,c
"Rishabhdev, the first Tirthankara of Jainism, was related to which dynasty of Ayodhya?",Naga dynasty,Gupta dynasty,Maurya dynasty,Suryavansh,d
"Parshvanath, the 23rd Tirthankara of Jainism, was the son of which king?",Siddhartha,Govind Ballabh Pant,Ashwasenke,Rishabhdev,c
Which of the following was NOT established as one of the four great vows of Jainism by Parshvanath?,Non-violence,Truth,Non-stealing,Celibacy,d
What are the followers of Parsvnath called?,Digambara,Shwetambara,Nirgrantha,Suryavanshi,c
What did Mahavir Swami propound as the fifth Mahavrata?,Non-violence,Truth,Non-stealing,Celibacy,d
In which year were assembly elections held in Uttar Pradesh?,1942,1935,1937,1950,c
Under whose leadership was the Council of Ministers formed in 1937?,Chittu Pandey,Mahavir Swami,Govind Ballabh Pant,Ashwasenke,c
When was the Quit India Resolution passed at the All India Congress Conference in Mumbai?,"August 16, 1942","January 24, 1950","November 9, 2000","August 8, 1942",d
On what date were the prisoners freed by attacking Ballia Jail during the Quit India Movement?,"November 1, 1956","August 8, 1942","August 16, 1942","January 24, 1950",c
In which year was the state capital transferred from Prayagraj to Lucknow?,1877,1937,1921,1950,c
What was the name of the state changed to in the year 1937?,Uttar Pradesh,North Western Province,Awadh,'United Provinces',d
On which date was the present name 'Uttar Pradesh' given to the state?,"November 1, 1956","November 9, 2000","August 16, 1942","January 24, 1950",d
Which of the following is NOT one of the four great vows of Jainism established by Parshvanath?,Non-violence,Truth,Non-stealing,Celibacy,d
Mahavir Swami's father Siddhartha was the chief of which clan?,Suryavansh,Naga dynasty,ज्ञानत्रिक कुलके,Maurya dynasty,c
Under whose leadership was a temporary government formed in Ballia during the Quit India Movement?,Govind Ballabh Pant,Rishabhdev,Chittu Pandey,Mahavir Swami,c
In what year was the name of the state changed to 'United Provinces'?,1950,1937,1921,1877,b
"Parshvanath, the 23rd Tirthankara of Jainism, was the son of whom?",Siddhartha,Govind Ballabh Pant,King Ashwasenke of the Naga dynasty of Kashi,Rishabhdev,c
Which of the following is NOT one of the four great vows established by Parshvanath?,Non-violence,Truth,Non-stealing,Non-attachment,d
Who was the last Tirthankara of Jainism?,Parshvanath (23rd),Rishabhdev (1st),Mahavir Swami (24th),Ashwasenke,c
"In the year 1877, what was Uttar Pradesh known as?",United Provinces,Uttar Pradesh,North Western Province,'North Western Province and Awadh',d
For which two religions is Kaushambi considered a famous pilgrimage site?,Hinduism and Sikhism,Buddhism and Hinduism,Jainism and Hinduism,Jainism and Buddhism,d
"Who was the father of Parshvanath, the 23rd Tirthankara of Jainism?",Siddhartha,Mahavir Swami,King Ashwasenke of the Naga dynasty of Kashi,Govind Ballabh Pant,c
What are the three gems of Jainism?,"Right faith, right devotion, right knowledge","Right view, right knowledge, right conduct","Righteousness, right action, right speech","Right thinking, right feeling, right understanding",b
How many Tirthankaras of Jainism were born in Ayodhya?,Three,Four,Six,Five,d
Which of the following Tirthankaras were NOT born in Ayodhya?,Rishabhnath,Sumatinath,Parshwanath,Abhinandannath,c
How many Tirthankaras of Jainism were born in Varanasi?,Two,Three,Four,Five,c
"In the Vedas, what is referred to as 'the city of God'?",Kashi,Mathura,Ayodhya,Prayag,c
Where did Harshavardhana organize two great religious conferences?,Ayodhya and Prayag,Kannauj and Ayodhya,Prayag and Varanasi,Kannauj and Prayag,d
"Jaunpur, also known as 'Shiraz of India', was founded in memory of whom?",Firoz Shah Tughlaq,Ghiyasuddin Tughlaq,Mohammad bin Tughlaq,Alauddin Khilji,c
What was 'Kannauj' known as?,City of Perfumes,Madam Shri,Land of Kings,Golden City,b
Which city is considered to be the oldest living city of Uttar Pradesh?,Ayodhya,Prayagraj,Lucknow,Varanasi,d
Where was the entire Mahabharata recited in the assembly of sixty thousand sages?,Kurukshetra,Naimisharanya,Hastinapur,Mathura,b
Where is the tomb of Lord Cornwallis located?,Lucknow,Ghazipur,Varanasi,Allahabad,b
Which place is considered the holy place of Kabirpanthis?,Varanasi,Ayodhya,Maghar,Prayagraj,c
Where is the tomb of Sufi saint Haji Waris Ali Shah located?,Ajmer,Deva Sharif,Fatehpur Sikri,Delhi,b
The Ayodhya inscription provides information about two Ashwamedha Yagnas performed by which king?,King Harishchandra,King Ashoka,King Pushyamitra Shunga,King Akbar,c
Who popularized the slogan 'Satyameva Jayate' during the freedom struggle?,Mahatma Gandhi,Jawaharlal Nehru,Madan Mohan Malaviya,Sardar Vallabhbhai Patel,c
How many UNESCO World Heritage Sites are located in Uttar Pradesh?,Two,Four,Three,Five,c
In whose memory did the Mughal Emperor Shah Jahan build the Taj Mahal?,Nur Jahan,Jodha Bai,Mumtaz Mahal,Hamida Banu Begum,c
On which riverbank is the Taj Mahal situated?,Ganges,Yamuna,Gomti,Saryu,b
Who was the architect of the Taj Mahal?,Mirak Mirza Ghiyas,Ustad Isa,Ustad Ahmad Lahori,Shah Jahan himself,c
What is the name given to the intricate inlay art done with precious stones on the walls of the Taj Mahal?,Arabesque,Fresco,Pietra Dura,Calligraphy,c
In which year was the Agra Fort included in the UNESCO World Heritage Site?,1973,1985,1983,1993,c
Who built the Agra Fort (Red Fort) in 1565?,Emperor Shahjahan,Emperor Jahangir,Emperor Humayun,Emperor Akbar,d
Who built the tomb of Mariam-uz-Zamani (Jodha Bai) near Sikandra?,Akbar,Shahjahan,Jahangir,Aurangzeb,c
Which of the following is INCORRECT regarding the Agra Fort?,Akbar built Akbari Mahal and Jahangir Mahal in Agra Fort,Qasim Khanki supervised the construction of the Agra Fort,Akbar built Buland Darwaza to mark the victory of Gujarat,Shahjahan built the Agra Fort,d
Who completed the tomb of Emperor Akbar (Sikandra)?,Humayun,Shahjahan,Akbar,Jahangir,d
Whose tomb is known as 'Baby Taj'?,Tomb of Akbar,Tomb of Humayun,Tomb of Itmad-ud-Daulah,Tomb of Mariam-uz-Zamani,c
Fatehpur Sikri was built by Akbar in honor of which Sufi saint?,Khwaja Moinuddin Chishti,Sheikh Nizamuddin Auliya,Sheikh Salim Chishti,Baba Farid,c
The Dargah of Sheikh Salim Chishti is located in which complex?,Agra Fort,Red Fort,Jama Masjid complex,Fatehpur Sikri,c
What structure in Fatehpur Sikri is inspired by Buddhist monastery architecture?,Buland Darwaza,Jama Masjid,Panch Mahal,Diwan-e-Aam,c
Who built the Tomb of Itmad-ud-Daulah?,Akbar,Shah Jahan,Nur Jahan,Jahangir,c
Who supervised the construction of Agra Fort?,Mirza Ghiyasuddin Beg,Afzal Khan Shirazi,Sheikh Salim Chishti,Qasim Khanki,d
Who built the tomb of Mariam-uz-Zamani (Jodha Bai)?,Akbar,Shahjahan,Jahangir,Qasim Khanki,c
The Panch Mahal in Fatehpur Sikri is inspired by which architecture?,Persian,Buddhist monastery,Mughal,Apostle,b
Who built the Buland Darwaza in Agra Fort?,Jahangir,Shahjahan,Akbar,Nur Jahan,c
Whose tomb is Chini Ka Roza?,Mirza Ghiyasuddin Beg,Sheikh Salim Chishti,Qasim Khanki,Afzal Khan Shirazi,d
Which of the following structures was built by Akbar to mark the victory of Gujarat?,Akbari Mahal,Buland Darwazaka,Jahangir Mahal,Tomb of Itmad-ud-Daulah,b
The tomb of Afzal Khan Shirazi is known as:,Tomb of Itmad-ud-Daulah,Chini Ka Roza,Akbari Mahal,Buland Darwazaka,b
In which year was Fatehpur Sikri named 'City of Victory'?,1565,1583,1573,1593,c
Which of the following structures was NOT built by Akbar within the Agra Fort?,Akbari Mahal,Jahangir Mahal,Buland Darwaza,Tomb of Mariam-uz-Zamani,d
Fatehpur Sikri was named 'City of Victory' to mark the conquest of which region?,Kashmir,Gujarat,Delhi,Bengal,b
Whose tomb is known as 'Chini Ka Roza'?,Mirza Ghiyasuddin Beg,Sheikh Salim Chishti,Afzal Khan Shirazi,Akbar,c
What was the purpose of Diwan-e-Aam during Akbar's reign?,Religious ceremonies,Meeting with foreign dignitaries,Meeting the general public and providing justice,Military parades,c
Diwan-i-Khas is recognized for which distinct architectural feature?,Intricate mosaic work,Central Padmakara (lotus shaped) pillar,Elaborate water fountains,Use of red sandstone,b
Which Mughal ruler purportedly used the Central Padmakara pillar to play Pachisi with live pawns?,Shah Jahan,Babur,Akbar,Humayun,c
Jodhabai Palace exhibits a fusion of which architectural styles?,Persian and Turkish,Rajput and Mughal,Greek and Roman,Indian and Chinese,b
Which sculptural styles are discernible in Jodhabai Palace?,Gandhara and Mathura,Maurya and Sunga,Gujarati and Rajasthani, Dravidian and Nagara,c
"In Mathura, the Shri Krishna Janmabhoomi Temple complex is located at which specific site?",Govardhan Hill,Vishram Ghat,Prison (where Shri Krishna was born),Kusum Sarovar,c
Shri Krishna Janmabhoomi is revered as one of how many sacred cities for attaining salvation in Hinduism?,Five,Twelve,Seven,Four,c
The Dwarkadhish Temple in Mathura is situated on the banks of which river?,Ganga,Yamuna,Saraswati,Godavari,b
Who was responsible for the construction of the Dwarkadhish Temple in 1814?,Raja Todar Mal,Seth Gokuldas Parikh,Rani Lakshmibai,Mirza Ghalib,b
In which year was Prem Mandir (Vrindavan) inaugurated?,2010,2015,2012,2008,c
Prem Mandir is predominantly constructed from which type of stone?,Red sandstone,Black granite,White Italian marble,Yellow limestone,c
"A group of over 100 ancient temples, dedicated to which deity, is located in Bateshwar?",Lord Vishnu,Lord Shiva,Lord Brahma,Goddess Durga,b
In which year did Nawab Asaf-ud-Daula commission the construction of Rumi Darwaza?,1757,1784,1802,1764,b
Rumi Darwaza serves as a connection between which two structures?,Agra Fort and Taj Mahal,The Big Imambara and the Small Imambara,Jama Masjid and Charbagh,Hussainabad Clock Tower and Tomb of Saadat Ali Khan,b
What was the primary purpose behind Nawab Asaf-ud-Daula's construction of the Bada Imambara?,To serve as a royal residence,As a famine relief work,To commemorate a military victory,As a religious pilgrimage site,b
The main hall of the Bara Imambara is renowned for what distinctive architectural characteristic?,Its intricate carvings,The world's largest unsupported arched hall,Its extensive use of colored glass,The presence of an underground tunnel,b
