Question,Option A,Option B,Option C,Option D,Correct Answer
The archaeological site named Goddiproly is located in the state of:,Karnataka,Tamil Nadu,Kerala,Andhra Pradesh,d
The 'Chola lake' constructed for irrigation purposes was approximately how long?,Twelve miles,Eighteen miles,Sixteen miles,Fourteen miles,c
"According to Chola inscriptions, what was the land donated to Jain assemblies called?",Shalabhoga,Brahmadeya,Pallichchhandam,Devadana,c
In which language was Sangam literature primarily composed?,Malayalam,Telugu,Sanskrit,Tamil,d
Which dynasty is known for establishing significant shipping enterprises in Southeast Asia?,Pandya,Chalukya,Chola,Chera,c
Which of the following was the capital of the Pandya dynasty?,Kanchipuram,Thanjavur,Madurai,Mahodayapuram,c
Which of the following statements is NOT correct regarding the early Chera kings?,They ruled the states of Tamil Nadu and Kerala.,The likely language spoken in their kingdom was Malayalam.,Their capital was Madurai.,They were contemporary to the Cholas and Pandyas.,c
The Sangam text Tolkappiyam primarily deals with which subject?,Astronomy,Medicine,Grammar,Mathematics,c
Who is credited as the author of Silappadikaram?,Karikala,Pulakeshin II,Ilango,Rajaraja I,c
In which state is the archaeological site of Goddiproly located?,Karnataka,Tamil Nadu,Andhra Pradesh,Kerala,c
Which Shiva temple was NOT built under the patronage of the Chola rulers?,"Brihadishvara Temple, Thanjavur","Gondeshwar Temple, Sinnar","Airavatesvara Temple, Darasuram","Kampaheswarar Temple, Tribhuvanam",b
The famous bronze statue of 'Nataraja' is considered an excellent example of which art form?,Pandya art,Chera art,Chola art,Pallava art,c
Who is credited with the construction of the artificial lake named Chola Gangam?,Rajaraja I,Karikala,Rajendra I,Parantaka I,c
The language most likely spoken in the Chera kingdom of Mahodayapuram was:,Telugu,Tamil,Malayalam,Kannada,c
The construction of the sixteen-mile-long 'Chola lake' for irrigation is attributed to:,Rajaraja I,Rajendra I,Parantaka I,Karikala,b
"According to Chola inscriptions, land donated to Jain assemblies was known as:",Brahmadeya,Vellanvagai,Shalabhoga,Pallichchhandam,d
"Land given for the maintenance of a Gurukul, as mentioned in Chola inscriptions, was called:",Vellanvagai,Brahmadeya,Shalabhoga,Devadana,c
What was the capital of the Pandya dynasty?,Kanchi,Thanjavur,Madurai,Mahabalipuram,c
Which dynasty ruled the area around Madurai and gained prominence in the thirteenth century?,Cholas,Pallavas,Pandyas,Chalukyas,c
Which Chalukya king is credited with defeating King Harsha of Kannauj?,Pulakeshin I,Kirtivarman I,Pulakeshin II,Vikramaditya I,c
The early Chera kings primarily ruled over which of the following states?,Andhra Pradesh and Karnataka,Tamil Nadu and Kerala,Karnataka and Kerala,Andhra Pradesh and Tamil Nadu,b
Which Tamil text is referred to as 'Laghuveda'?,Silappadikaram,Manimekalai,Kural,Tolkappiyam,c
Who authored the Silappadikaram?,Tiruvalluvar,Ilango,Sittalaicattanar,Bharathiyar,b
Where was the third Sangam held?,Kanchi,Uraiyur,Madurai,Thanjavur,c
In which state is the archaeological site Goddiproly located?,Tamil Nadu,Karnataka,Kerala,Andhra Pradesh,d
The famous bronze statue of 'Nataraja' is a prime example of which form of art?,Pallava art,Chola art,Vijayanagara art,Maurya art,b
Which dynasty had a practice of declaring its successor during its own reign?,Pallava,Chalukya,Chola,Pandya,c
The artificial lake named 'Chola Gangam' is attributed to which ruler?,Rajaraja I,Rajendra,Parantaka I,Karikala,b
The Brihadishvara Temple of Thanjavur was commissioned by:,Rajendra I,Rajaraja I,Kulottunga I,Parantaka I,b
The Chola kingdom primarily encompassed which geographical area?,"Malabar Coast, parts of the Deccan","Coromandel Coast, parts of the Deccan","Konkan Coast, parts of the Deccan","Gujarat Coast, parts of the Deccan",b
The sixteen-mile-long 'Chola lake' was constructed for the purpose of:,Navigation,Defense,Irrigation,Recreation,c
"In Chola inscriptions, the land allocated for Gurukul maintenance was referred to as:",Devadana,Brahmadeya,Pallichchhandam,Shalabhoga,d
Which dynasty is credited with establishing shipping enterprises in Southeast Asia?,Pallava,Chera,Chola,Pandya,c
Which Chalukya king defeated King Harsha of Kannauj?,Pulakeshin I,Kirtivarman I,Pulakeshin II,Vikramaditya I,c
The early Chera kings primarily ruled over which states?,Karnataka and Andhra Pradesh,Tamil Nadu and Kerala,Andhra Pradesh and Orissa,Kerala and Karnataka,b
The Sangam text Tolkappiyam is primarily based on:,Poetry,Drama,Grammar,Philosophy,c
Which Tamil text is also known as 'Laghuveda'?,Silappadikaram,Manimekalai,Kural,Tolkappiyam,c
Who authored the Tamil epic Silappadikaram?,Tiruvalluvar,Ilango,Sattanar,Bharatiyar,b
The third Sangam was held at which location?,Kanchi,Madurai,Uraiyur,Korkai,b
The famous bronze statue of 'Nataraja' is a prime example of:,Pallava art,Chola art,Vijayanagara art,Pandya art,b
Which South Indian dynasty had a practice of declaring its successor during its own reign?,Pallava,Chera,Chola,Pandya,c
Which South Indian state was well-known for its naval power?,Pallava,Chera,Chola,Pandya,c
The credit for constructing the artificial lake named Chola Gangam goes to:,Rajaraja I,Rajendra,Karikala,Parantaka I,b
The Brihadishvara Temple of Thanjavur was constructed by whom?,Rajendra I,Karikala,Rajaraja I,Parantaka I,c
The 'Totta Variyam' during the Chola reign was responsible for:,Maintaining law and order,Looking after the garden administration,Collecting taxes,Overseeing military affairs,b
Which Chola ruler conquered the northern part of Sri Lanka?,Kulottunga I,Rajendra Chola III,Rajaraja I,Rajaraja,c
Kulottunga I is known for which of the following?,Defeating the Rashtrakutas at Takkolam,Giving complete independence to Sri Lanka and marrying his daughter to a Sinhala prince,Building the Brihadishvara Temple,Conquering the islands of Maldives,b
During whose reign were 72 traders sent to China?,Rajaraja I,Rajendra Chola III,Rajaraja,Kulottunga-I,d
The 'Battle of Takkolam' was fought between which of the following?,The Cholas and the Pandyas,The Cholas and the Chalukyas,The Cholas and the Rashtrakutas,The Cholas and the Cheras,c
Who was the last ruler of the Chola dynasty?,Rajaraja I,Kulottunga I,Rajaraja,Rajendra Chola III,d
Which Chola king is credited with winning a naval victory over the islands of Maldives?,Rajendra Chola III,Kulottunga I,Rajaraja,Rajaraja I,c
"The Brihadishvara Temple, dedicated to Lord Shiva, is located in:",Madurai,Kanchipuram,Thanjavur,Vatapi,c
Rajaraja I held which of the following titles?,Gangaikonda Chola,Shivapada Shekhara,Vikramaditya,Parantaka,b
In which year did Rajaraja I ascend the Chola throne?,1014 AD,985 AD,1000 AD,950 AD,b
"In Chola administration, what was the assembly of villages mainly settled by Brahmins called?",Ur,Nadu,Sabha,Mahasabha,c
Sabha and Ur are mentioned as types of village assemblies in which dynasty?,Maurya,Gupta,Chalukya,Chola,d
What was the capital of the Chalukyas?,Kanchipuram,Thanjavur,Vatapi,Madurai,c
Who managed the bathrooms and kitchens of the Chalukya kings?,Only women,Only men,Only eunuchs,Both women and men,d
Which Chinese traveler provided an account of the relations between China and India during the Chalukya reign?,Fa Hien,I-Tsing,Xuanzang,Marco Polo,c
Which dynasty often gave women high positions in administration?,Maurya,Gupta,Chola,Chalukya,d
Kalidasa is mentioned in which inscription?,Allahabad Pillar Inscription,Mehrauli Iron Pillar Inscription,Aihole inscription of Pulakeshin II,Junagadh Rock Inscription,c
"According to a Chalukya inscription, the year of Shaka Samvat is 556. What is its equivalent year?",556 AD,500 AD,634 AD,700 AD,c
Pulakeshin I and Pulakeshin II were rulers related to which dynasty?,Maurya,Gupta,Chola,Chalukya,d
Pulakeshin II was the most famous ruler of the:,Maurya Dynasty,Gupta Dynasty,Chola Dynasty,Chalukya Dynasty,d
"During the Chola reign, which Variyam oversaw the garden administration?",Ur Variyam,Sabha Variyam,Totta Variyam,Gram Variyam,c
Which Chola ruler is credited with conquering the northern part of Sri Lanka?,Kulottunga I,Rajendra Chola III,Rajaraja I,Rajendra I,c
Which Chola king granted complete independence to Sri Lanka and facilitated a marriage alliance with a Sinhala prince?,Rajaraja I,Rajendra Chola III,Rajendra I,Kulottunga I,d
Which Chola king achieved a naval victory over the islands of Maldives?,Rajaraja,Rajendra Chola III,Kulottunga I,Rajendra I,a
"In which city is the Brihadishvara Temple, dedicated to Lord Shiva, located?",Kanchipuram,Madurai,Thanjavur,Vatapi,c
The Brihadishvara Temple was dedicated in which year?,1004,1024,1014,1034,c
Which Chola ruler held the title 'Shivapada Shekhara'?,Rajendra Chola III,Kulottunga I,Rajendra I,Rajaraja-I,d
Which of the following best describes 'Sabha' in Chola administration?,Assembly of merchants,Assembly of artisans,Assembly of warriors,Assembly of villages settled by Brahmins,d
The capital of the Chalukyas was:,Thanjavur,Madurai,Vatapi,Kanchipuram,c
Which dynasty frequently granted high administrative positions to women?,Chola,Rashtrakuta,Chalukya,Maurya,c
Where is the Sanskrit poet and playwright Kalidasa mentioned?,Junagadh inscription of Rudradaman,Allahabad Pillar inscription,Aihole inscription of Pulakeshin II,Mehrauli Iron Pillar inscription,c
"According to a Chalukya inscription, the Shaka Samvat year 556 corresponds to which year AD?",534 AD,654 AD,634 AD,582 AD,c
Pulakeshin I and Pulakeshin II were rulers belonging to which dynasty?,Chola dynasty,Maurya dynasty,Chalukya dynasty,Gupta dynasty,c
The most famous ruler Pulakeshin II belonged to which dynasty?,Maurya,Chola,Chalukya,Gupta,c
"During the Chola reign, which Variyam managed the garden administration?",Ur Variyam,Sabha Variyam,Totta Variyam,Grama Variyam,c
Which Chola king granted complete independence to Sri Lanka and arranged his daughter's marriage to a Sinhala prince?,Rajaraja I,Rajendra Chola III,Rajendra I,Kulottunga I,d
The Battle of Takkolam involved which of the following dynasties?,The Cholas and the Pallavas,The Cholas and the Rashtrakutas,The Chalukyas and the Rashtrakutas,The Pallavas and the Chalukyas,b
In which city is the Brihadishvara Temple located?,Kanchi,Madurai,Thanjavur,Vatapi,c
"The Brihadishvara Temple, dedicated to Lord Shiva, was completed in which year?",1004,1024,1014,985,c
"In the Chola administration, what was the assembly of villages mainly settled by Brahmins called?",Ur,Nadu,Sabha,Grama,c
Which of the following dynasties is associated with the village assemblies known as Sabha and Ur?,Pallava,Chalukya,Rashtrakuta,Chola,d
Which dynasty often granted high positions in administration to women?,Chola,Pallava,Chalukya,Gupta,c
In which inscription is the Sanskrit poet and playwright Kalidasa mentioned?,Junagadh inscription of Rudradaman,Allahabad Pillar Inscription,Aihole inscription of Pulakeshin II,Hathigumpha Inscription,c
"According to a Chalukya inscription, if the Shaka Samvat year is 556, what is its equivalent year AD?",556 AD,500 AD,634 AD,656 AD,c
Pulakeshin I and Pulakeshin II were rulers of which dynasty?,Chola dynasty,Maurya dynasty,Chalukya dynasty,Gupta dynasty,c
Pulakeshin II was the most famous ruler of which dynasty?,Chola,Pallava,Chalukya,Rashtrakuta,c
The garden administration during the Chola reign was overseen by which Variyam?,Ur Variyam,Sabha Variyam,Totta Variyam,Gram Variyam,c
During whose reign were 72 traders dispatched to China?,Rajaraja I,Rajendra Chola III,Kulottunga-I,Rajendra I,c
Which Chola king achieved a naval victory over the Maldives?,Rajaraja,Rajendra Chola III,Kulottunga I,Rajendra I,a
In which location is the Brihadishvara Temple situated?,Madurai,Kanchipuram,Thanjavur,Vatapi,c
In what year did Rajaraja I ascend the Chola throne?,1014 AD,958 AD,985 AD,1000 AD,c
What was the name of the Brahmin-settled village assembly in Chola administration?,Ur,Nadu,Mangalam,Sabha,d
Which dynasty is associated with the Sabha and Ur village assemblies?,Pallava,Chalukya,Rashtrakuta,Chola,d
Which Chinese traveler provided an account of China-India relations during the Chalukya reign?,Fa Hien,I-Tsing,Xuanzang,Hui-li,c
Which dynasty is known for frequently granting women high administrative positions?,Chola,Pallava,Chalukya,Rashtrakuta,c
In which inscription is the Sanskrit poet Kalidasa mentioned?,Junagadh inscription,Prayag Prasasti,Aihole inscription of Pulakeshin II,Mehrauli Iron Pillar inscription,c
"According to a Chalukya inscription, the Shaka Samvat year 556 corresponds to which year?",556 AD,600 AD,634 AD,700 AD,c
Pulakeshin I and Pulakeshin II were associated with which dynasty?,Chola dynasty,Pallava dynasty,Chalukya dynasty,Maurya dynasty,c
Which dynasty did Pulakeshin II belong to?,Rashtrakuta,Chola,Chalukya,Pallava,c
Who was the author of 'Mattavilasa Prahasana'?,Narasimhavarman II,Simha Vishnu,Mahendravarman,Dandin,c
Which dynasty was King Simha Vishnu the ruler of?,Chalukya,Rashtrakuta,Pallava,Chola,c
The Brihadishvara Temple of Thanjavur was constructed during whose reign?,Mahendravarman,Dantidurga,Rajaraja,Simha Vishnu,c
The capital of the Hoysala Empire was:,Madurai,Kanchipuram,Dwarasamudra,Warangal,c
"Dantidurga, a Rashtrakuta chief, overthrew his Chalukya overlord in which century?",Sixth,Ninth,Seventh,Eighth,d
What was Warangal famous for in the third century?,Silk production,Naval power,Iron tools/equipment,Spice trade,c
Which Chola king adopted the title of 'Shivapada Shekhara'?,Mahendravarman,Rajaraja-I,Simha Vishnu,Dantidurga,b
In which year did the Chola king Rajaraja I ascend the throne?,1000 AD,950 AD,985 AD,1025 AD,c
The capital of Aihole belonged to which dynasty?,The Rashtrakutas,The Pallavas,The Chalukyas,The Cholas,c
Who is credited as the author of 'Mattavilasa Prahasana'?,Narasimhavarman II,Simha Vishnu,Dantidurga,Mahendravarman,d
Which Pallava king held the title 'Rajasimha'?,Simha Vishnu,Mahendravarman,Narasimhavarman II,Rajaraja I,c
King Simha Vishnu was a ruler of which dynasty?,Rashtrakuta,Chalukya,Chola,Pallava,d
"In the seventh and eighth centuries, which dynasty became powerful with Kanchipuram as their capital?",The Cholas,The Rashtrakutas,The Chalukyas,The Pallavas,d
Which Pallava king is known for writing Sanskrit plays?,Narasimhavarman II,Simha Vishnu,Mahendravarman,Dantidurga,c
During whose reign was the Brihadishvara Temple of Thanjavur constructed?,Mahendravarman,Dantidurga,Rajaraja,Simha Vishnu,c
What was the capital of the Hoysala Empire?,Kanchipuram,Madurai,Warangal,Dwarasamudra,d
"Initially, the Rashtrakutas served as subordinates to which dynasty of Karnataka?",The Cholas,The Pallavas,The Chalukyas,The Pandyas,c
"Dantidurga, a Rashtrakuta chief, performed a ritual called what after overthrowing his Chalukya overlord?",Rajabhiseka,Mattavilasa,Shivapada,Hiranya Garbha,d
Which city served as the capital for the Pandya kings?,Dwarasamudra,Kanchipuram,Madurai,Warangal,c
Who decorated the assembly of the Pallavas as a famous Sanskrit writer?,Rajaraja I,Dantidurga,Dandin,Mahendravarman,c
For what was Warangal famous in the third century?,Silk production,Naval power,Iron tools/equipment,Spice trade,c
Which Chola ruler adopted the title 'Shivapada Shekhara'?,Mahendravarman,Dantidurga,Simha Vishnu,Rajaraja-I,d
In what year did the Chola king Rajaraja I ascend to the throne?,885 AD,1000 AD,985 AD,1085 AD,c
"In Chola administration, what was the name for the assembly of villages mainly settled by Brahmins?",Ur,Nadu,Sabha,Mahasabha,c
"In which dynasty are the village assemblies, Sabha and Ur, mentioned?",Pallava,Rashtrakuta,Chalukya,Chola,d
The author of 'Mattavilasa Prahasana' was:,Narasimhavarman II,Simha Vishnu,Mahendravarman,Dandin,c
The Pallava king whose title was 'Rajasimha' was:,Simha Vishnu,Mahendravarman,Dantidurga,Narasimhavarman II,d
King Simha Vishnu was the ruler of which dynasty?,Chalukya,Rashtrakuta,Pallava,Chola,c
Which city served as the capital for the Pallavas during the seventh and eighth centuries?,Madurai,Warangal,Dwarasamudra,Kanchipuram,d
The Brihadishvara Temple of Thanjavur was built during whose reign?,Mahendravarman,Dantidurga,Rajaraja,Simha Vishnu,c
Who were initially subordinates of the Chalukyas of Karnataka?,The Pallavas,The Cholas,The Rashtrakutas,The Pandyas,c
Which ritual was performed by Dantidurga after overthrowing his Chalukya overlord?,Shivapada Shekhara,Rajasimha,Mattavilasa Prahasana,Hiranya Garbha,d
"In the third century, for what was Warangal famous?",Sanskrit Plays,Silk Weaving,Iron tools/equipment,Temple Architecture,c
Which Chola ruler adopted the title of 'Shivapada Shekhara'?,Mahendravarman,Dantidurga,Rajaraja-I,Simha Vishnu,c
In what year did the Chola king Rajaraja I ascend the throne?,885 AD,1085 AD,785 AD,985 AD,d
"In Chola administration, the assembly of villages mainly settled by Brahmins was known as:",Ur,Nagram,Sabha,Mahasabha,c
"Sabha and Ur, two types of village assemblies, are mentioned in which dynasty's administration?",Pallava,Chalukya,Rashtrakuta,Chola,d
Simha Vishnu was the ruler of which dynasty?,Chalukya,Rashtrakuta,Pallava,Chola,c
"Initially, who were subordinates of the Chalukyas of Karnataka?",Pallavas,Cholas,Rashtrakutas,Pandyas,c
Which city served as the capital of the Pandya kings?,Kanchipuram,Thanjavur,Madurai,Dwarasamudra,c
Who decorated the assembly of the Pallavas with his writings?,Rajaraja-I,Dantidurga,Mahendravarman,Dandin,d
"In the third century, Warangal was renowned for what?",Sanskrit plays,Silk weaving,Iron tools/equipment,Naval power,c
Sabha and Ur are mentioned as village assemblies in which dynasty's administration?,Pallava,Chalukya,Rashtrakuta,Chola,d
The capital of Aihole was associated with which dynasty?,The Pallavas,The Cholas,The Chalukyas,The Rashtrakutas,c
"Who was the court poet of Pulakeshin II, a Chalukya ruler?",Bilhana,Vijayalaya,Raviratha,Ravikirti,d
Which dynasty's ruler invaded Malaya to facilitate trade with China?,Chalukya,Pallava,Chola,Kakatiya,c
"The Chalukya dynasty ruled from Vatapi, which is located in which modern Indian state?",Tamil Nadu,Kerala,Andhra Pradesh,Karnataka,d
"Basavanna, who led a new movement in Karnataka during the twelfth century, served as a minister in the court of which king?",The Chola king,The Pandya king,The Chalukya king,The Kakatiya king,c
Queen Rudrama Devi was a renowned ruler of which dynasty?,The Chola dynasty,The Chalukya dynasty,The Pallava dynasty,The Kakatiya dynasty,d
Which of the following was the oldest capital of the Chalukya dynasty?,Kanchi,Madura,Badami,Warangal,c
Who among the following was the first king of the Chola dynasty to conquer Sri Lanka?,Vikram Chola,Rajadhiraja I,Rajaraja,Rajendra I,d
Arrange the following Chola rulers in chronological order based on their reign:,"Rajaraja, Rajadhiraja I, Kulottunga I, Vikram Chola","Rajadhiraja I, Rajaraja, Vikram Chola, Kulottunga I","Vikram Chola, Kulottunga I, Rajaraja, Rajadhiraja I","Kulottunga I, Vikram Chola, Rajadhiraja I, Rajaraja",a
"Match the following dynasties with their respective capitals:
I. Pallava dynasty
II. Kadamba dynasty
III. Pandya dynasty
IV. Kakatiya dynasty

A. Vanavasi
B. Madura
C. Kanchi
D. Warangal","I-A, II-B, III-C, IV-D","I-C, II-A, III-B, IV-D","I-C, II-B, III-A, IV-D","I-A, II-C, III-B, IV-D",b
Which of the following statements is INCORRECT regarding the information provided?,The capital of Aihole was the Chalukyas.,Vijayalaya founded the Chola Empire.,Bilhana was the court poet of Vikramaditya VI.,Kolathunadu was a short-lived ancient kingdom in Andhra Pradesh.,d
Who founded the Chola Empire?,Rajendra I,Vikramaditya VI,Basavanna,Vijayalaya,d
"Which dynasty did Vikramaditya VI belong to, whose biography was written by Bilhana?",Chola,Kakatiya,Chalukya,Pandya,c
"The Chalukya dynasty ruled in Vatapi, which is located in which modern Indian state?",Kerala,Karnataka,Tamil Nadu,Andhra Pradesh,b
"Basavanna, who led a new movement in Karnataka in the twelfth century, served as a minister in the court of which king?",The Chola king,The Pandya king,The Kakatiya king,The Chalukya king,d
Queen Rudrama Devi was a famous ruler of which dynasty?,Chola dynasty,Chalukya dynasty,Kakatiya dynasty,Pandya dynasty,c
Which was the oldest capital of the Chalukya dynasty?,Warangal,Kanchi,Badami,Vanavasi,c
Who was the first king of the Chola dynasty to conquer Sri Lanka?,Vikram Chola,Rajaraja,Rajendra I,Rajadhiraja I,c
"Kolathunadu, Valluvanadu and Vekkumkur were short-lived ancient kingdoms in which Indian state?",Karnataka,Tamil Nadu,Kerala,Andhra Pradesh,c
"Match the following rulers with their reign periods:
I. Rajaraja's reign
II. Rajadhiraja I's reign
III. Kulottunga I's reign
IV. Vikram Chola's reign

A. 1120-1133 AD
B. 1070-1120 AD
C. 985-1015 AD
D. 1044-1052 AD","I-A, II-B, III-C, IV-D","I-C, II-D, III-B, IV-A","I-B, II-A, III-D, IV-C","I-D, II-C, III-A, IV-B",b
"Match the following dynasties with their capitals:
I. Pallava dynasty
II. Kadamba dynasty
III. Pandya dynasty
IV. Kakatiya dynasty

A. Madura
B. Kanchi
C. Warangal
D. Vanavasi","I-A, II-B, III-C, IV-D","I-B, II-D, III-A, IV-C","I-C, II-A, III-D, IV-B","I-D, II-C, III-B, IV-A",b
"Match the following dynasties with their capitals:
I. Pallava dynasty
II. Pandya dynasty
III. Yadava dynasty
IV. Kakatiya dynasty

A. Madura
B. Kanchi
C. Warangal
D. Devagiri","I-A, II-B, III-C, IV-D","I-B, II-A, III-D, IV-C","I-C, II-A, III-D, IV-B","I-D, II-C, III-B, IV-A",b
Which dynasty's ruler invaded Malaya to secure trade relations with China?,Chalukya,Chola,Pallava,Kakatiya,b
"The Chalukya dynasty ruled from Vatapi, which is now located in which Indian state?",Kerala,Tamil Nadu,Karnataka,Andhra Pradesh,c
"Basavanna, a Brahmin and minister, led a new movement in the twelfth century in Karnataka while serving in the court of which king?",The Chola king,The Kakatiya king,The Pallava king,The Chalukya king,d
Which dynasty had Badami as its oldest capital?,Chola dynasty,Kakatiya dynasty,Chalukya dynasty,Pandya dynasty,c
Rajendra I is known as the first king of which dynasty to conquer Sri Lanka?,Pallava,Chola,Chalukya,Pandya,b
"Match the following rulers with their respective reigns:
Ruler Rajaraja's reign, Ruler Rajadhiraja I's reign, Ruler Kulottunga I's reign, Ruler Vikram Chola's reign.
Which of the following is the correct match?","985-1015 AD, 1070-1120 AD, 1044-1052 AD, 1120-1133 AD","985-1015 AD, 1044-1052 AD, 1070-1120 AD, 1120-1133 AD","1044-1052 AD, 985-1015 AD, 1120-1133 AD, 1070-1120 AD","1120-1133 AD, 1070-1120 AD, 1044-1052 AD, 985-1015 AD",b
"Match the following dynasties with their capitals:
Pallava dynasty, Kadamba dynasty, Pandya dynasty, Kakatiya dynasty. 
Which of the following options represents the correct sequence of capitals?","Kanchi, Madura, Vanavasi, Warangal","Kanchi, Vanavasi, Madura, Warangal","Warangal, Madura, Vanavasi, Kanchi","Vanavasi, Kanchi, Warangal, Madura",b
Which dynasty was founded by Vijayalaya?,Kakatiya,Chola,Pallava,Chalukya,b
"Vikramaditya VI, whose biography was written by Bilhana, was a ruler of which dynasty?",Chola,Kakatiya,Chalukya,Pandya,c
"In which modern Indian state was Vatapi, where the Chalukya dynasty ruled, located?",Kerala,Tamil Nadu,Karnataka,Andhra Pradesh,c
"Basavanna, who led a new movement in Karnataka in the twelfth century, was a minister in the court of which king?",The Pandya king,The Pallava king,The Kakatiya king,The Chalukya king,d
"Kolathunadu, Valluvanadu, and Vekkumkur were short-lived ancient kingdoms in which state of India?",Karnataka,Tamil Nadu,Kerala,Andhra Pradesh,c
"Match the following rulers with their respective reigns:

Column I
(A) Rajaraja
(B) Rajadhiraja I
(C) Kulottunga I
(D) Vikram Chola

Column II
(1) 1120-1133 AD
(2) 985-1015 AD
(3) 1070-1120 AD
(4) 1044-1052 AD

Choose the correct sequence:","A-2, B-4, C-3, D-1","A-4, B-2, C-1, D-3","A-3, B-1, C-2, D-4","A-1, B-3, C-4, D-2",a
"Match the following dynasties with their respective capitals:

Column I
(A) Pallava dynasty
(B) Kadamba dynasty
(C) Pandya dynasty
(D) Kakatiya dynasty

Column II
(1) Vanavasi
(2) Kanchi
(3) Warangal
(4) Madura

Choose the correct sequence:","A-2, B-1, C-4, D-3","A-1, B-2, C-3, D-4","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1",a
Identify the INCORRECTLY matched dynasty and capital:,Pallava dynasty - Kanchi,Pandya dynasty - Madura,Yadava dynasty - Devagiri,Chalukya dynasty - Warangal,d
Which dynasty's ruler invaded Malaya to free his trade with China?,Chalukya,Pallava,Chola,Kakatiya,c
Which ruler's court was adorned with scholars known as 'Navaratnas'?,Samudragupta,Kumargupta I,Chandragupta II,Skandagupta,c
Who is considered to be the 'Indian Napoleon'?,Chandragupta II,Kumargupta I,Skandagupta,Samudragupta,d
The first silver coins were issued by which ruler?,Samudragupta,Sri Gupta,Kumargupta I,Chandragupta II 'Vikramaditya',d
During whose reign did Fa Hien visit India?,Samudragupta,Kumargupta I,Skandagupta,Chandragupta II,d
Harishena was the court poet of which ruler?,Chandragupta II,Kumargupta I,Skandagupta,Samudragupta,d
"In Indian history, what was Dhanvantari known for?",A famous philosopher,A famous astronomer,A famous physician who adorned the court of Chandragupta Vikramaditya,A famous mathematician,c
Who was the famous female ruler of the Gupta period?,Rani Lakshmibai,Indira Gandhi,Prabhavati Gupta,Sita,c
Which of the following provides information about the achievements of Samudragupta?,Arthashastra,Indica,Prayag Prashasti,Rajatarangini,c
Who made a significant contribution in the field of algebra in India?,Kalidasa,Harishena,Varahamihira,Aryabhata,d
Which of the following is another name for Chandragupta II?,Samudragupta,Kumargupta,Vikramaditya,Skandagupta,c
Who is the author of the famous poem 'Meghaduta'?,Harishena,Aryabhata,Varahamihira,Kalidasa,d
Rulers of which empire wrote their achievements in Prashasti?,Maurya Empire,Mughal Empire,Gupta Empire,Delhi Sultanate,c
Which Indian ruler founded Nalanda University?,Samudragupta,Chandragupta II,Kumargupta I,Skandagupta,c
Who took over the reins of the Gupta Empire after Chandragupta I?,Skandagupta,Kumargupta I,Samudragupta,Chandragupta II,c
In which region did the Guptas establish a small empire in the beginning of the fourth century?,Delhi,Kanauj,Magadha,Thanesar,c
What was the capital city of the Gupta dynasty?,Delhi,Kanauj,Prayag,Pataliputra,d
Who is considered the real founder of the Gupta Empire?,Samudragupta,Chandragupta I,Kumargupta I,Sri Gupta,d
Chandragupta II had expanded the Gupta empire up to Gujarat in which year?,320 AD,350 AD,390 AD,415 AD,c
The Bhitari pillar inscriptions are related to which Gupta ruler?,Samudragupta,Kumargupta I,Chandragupta II,Skandagupta,d
The Mandsaur-Prashasti presents a description of the achievements of which ruler?,Samudragupta,Skandagupta,Chandragupta II,Kumargupta-I,d
Which Gupta ruler is known as 'Shak-vijeta'?,Skandagupta,Chandragupta I,Samudragupta,Chandragupta II,d
The Gupta ruler who secured a victory against the Hunas was:,Chandragupta II,Samudragupta,Skandagupta,Kumaragupta I,c
"During the Gupta period, 'Bhaga' and 'Bali' primarily functioned as:",Types of agricultural tools,Names of prominent merchants,Sources of revenue,Religious rituals,c
What was the Gupta gold coin commonly referred to as?,Rupaka,Karshapana,Dinara,Pana,c
"According to Gupta inscriptions, the term 'Dinara' is synonymous with what?",Silver coin,Copper coin,Royal decree,Gold coin,d
"The Mandsaur inscription, dating back to 437-38 AD, makes specific reference to which event?",A royal wedding ceremony,The coronation of a new king,Construction of a magnificent Sun temple,A major military campaign,c
"During the Gupta era, North Indian trade predominantly passed through which port?",Bharuch,Surat,Tamlalipti port,Cambay,c
Which of the following statements about 'Halivakar' is correct?,It was a type of land grant.,It was a tax on salt production.,It was a plough-tax to be paid by every farmer who owned a plough.,It was a tax on textile merchants.,c
Who provided the first mention of the Kayastha caste?,Manu,Parashara,Yajnavalkya,Brihaspati,c
The ritual for the liberation of slaves was first prescribed by:,Kautilya,Manu,Narada,Brihaspati,c
At which location is the earliest epigraphic evidence of 'Sati practice' found?,Sanchi,Taxila,Eran,Nalanda,c
"In Gupta administration, the term 'Bhukti' referred to:",A type of tax,A military rank,A province,A village council,c
"Within the context of Gupta administration, the term 'Vidhi' signifies what?",A type of currency,An administrative unit,A religious ceremony,A legal code,b
The Buddha statue in Bhumisparsha Mudra at Sarnath is attributed to which period?,Mauryan,Sunga,Kushana,Gupta,d
Which of the following is considered the initial branch of Indian philosophy?,Yoga,Vedanta,Samkhya,Nyaya,c
The theory of Karma is associated with which school of Indian philosophy?,Yoga,Nyaya,Samkhya,Mimamsa,d
