Question,Option A,Option B,Option C,Option D,Correct Answer
What is the term for the bending of light as it passes at an angle from one medium to another?,Diffraction,Reflection,Refraction,Interference,c
Who formulated the first two laws of thermodynamics and deduced the absolute zero temperature?,Isaac Newton,Albert Einstein,William Thomson (Lord Kelvin),James Clerk Maxwell,c
Why does the clear sky appear blue?,Refraction of light,Reflection of light,Dispersion of light,Scattering of light,d
The bending of light as it passes obliquely from one medium to another is known as:,Reflection,Diffraction,Refraction,Interference,c
What happens to the entropy of water when it transitions from liquid to solid form (ice)?,Entropy increases,Entropy remains constant,Entropy decreases,Entropy fluctuates,c
What type of lens is required to correct hypermetropia (farsightedness)?,Concave lens,Cylindrical lens,Convex lens,Prismatic lens,c
"If a red rose is viewed through a blue filter, what color will it appear to be?",Red,Blue,Violet,Black,d
Which color of light has the shortest wavelength?,Red,Blue,Violet,Green,c
Which of the following has the highest refractive index?,Water,Glass,Air,Diamond,d
What is the reason for the sky appearing blue?,Reflection of light,Refraction of light,Scattering of light,Dispersion of light,c
What type of mirror is used to see side objects in motor vehicles?,Plane Mirror,Concave Mirror,Convex Mirror,Parabolic Mirror,c
Which of the following is NOT a primary color?,Red,Green,Blue,Yellow,d
Which lens is used to correct Astigmatism?,Convex lens,Concave lens,Cylindrical lens,Bifocal lens,c
What is the full form of LED?,Light Emission Diode,Light Enhancing Diode,Light Emitting Diode,Liquid Emitting Diode,c
Dentists use which type of mirror to view an enlarged image of teeth?,Plane mirror,Convex mirror,Concave mirror,Prismatic mirror,c
What should be the minimum height of a plane mirror to allow a person to see their full image?,Equal to the person's height,Twice the person's height,Half of the person's height,One-fourth of the person's height,c
What happens to the image formed by a convex lens on a screen if the upper portion of the lens is covered with opaque paper?,The image disappears,Only the lower half of the image is visible,"The complete image is formed, but its intensity decreases",The image becomes blurred,c
Which color of light has maximum energy?,Red,Green,Yellow,Blue,d
Which combination of colors would be most suitable for a sun umbrella?,Black on top and White on the inside,White on top and White on the inside,Black on top and Black on the inside,White on top and Black on the inside,d
Which color of light travels fastest in a medium other than vacuum or air?,Violet,Blue,Green,Red,d
The blue color of sea water is primarily due to which phenomenon?,Absorption of light by water,Reflection of light by water,Refraction of light by water,Scattering of light by water,d
What is the purpose of using oil immersion in an optical microscope?,To increase the magnification,To decrease the magnification,To increase the resolving power of the microscope,To decrease the resolving power of the microscope,c
What is formed when an opaque object obstructs the path of light?,Reflection,Refraction,Shadow,Image,c
Which of the following sets represents the primary colors?,"Red, Yellow, Blue","Red, Green, Yellow","Red, Green, Blue","Yellow, Blue, Green",c
Which material has the highest refractive index?,Glass,Water,Diamond,Air,c
What is the required minimum height of a plane mirror for a person to view their full image?,Equal to the person's height,Twice the person's height,One-fourth of the person's height,Half of the person's height,d
Which combination of colors is considered best for a sun umbrella?,Black on top and White on the inside,White on both sides,Black on both sides,White on top and Black on the inside,d
What phenomenon explains why the sky appears blue?,Reflection of light,Refraction of light,Scattering of light,Dispersion of light,c
What causes the sea water to appear blue?,Reflection of the sky,Absorption of light by water,Scattering of light by water,Presence of algae,c
"What is the primary function of a 'Very Light Pistol' when used at night, according to the text?",To signal for help over long distances,To start a fire for warmth,To illuminate a place briefly,To scare away wild animals,c
Who is credited with propounding the wave theory of light?,Einstein,Newton,Huygens,Maxwell,c
"If a red rose is observed through green light, what color will it appear to be?",Green,Red,Black,Yellow,c
"According to the text, which of the following is NOT necessarily an advantage of optical communication?",Low cost,High speed,Secure data transmission,Immunity to electromagnetic interference,b
What is the main reason for the propagation of light in the atmosphere?,Refraction,Diffraction,Dust particles (Scattering),Reflection,c
Which surface reflects more sunlight according to the provided information?,A dark forest,A calm ocean,Land covered with fresh snow,A black asphalt road,c
How should two identical bulbs be connected to obtain more light?,In series,One after the other,In parallel,Using a transformer,c
What type of cells convert solar energy into electrical energy?,Electrolytic cells,Photovoltaic cells,Dry cells,Fuel cells,b
The formation of a mirage is an example of which phenomenon?,Refraction,Reflection,Total Internal Reflection,Diffraction,c
"What does a black body NOT do, according to the text?",Absorb radiation,Emit radiation,Refract radiation,Conduct heat,c
For which theory did Einstein receive the Nobel Prize?,Theory of Relativity,Theory of Photoelectric effect,Theory of Special Relativity,Theory of General Relativity,b
"In hypermetropia (farsightedness), where is the image formed?",In front of the retina,On the retina,Behind the retina,Inside the lens,c
Approximately how long does it take for light to reach the Earth from the Sun?,2 minutes,1 hour,About 8 minutes,24 hours,c
"According to the text, how do we get sunlight in a room?",By Reflection,By Refraction,By Scattering,By Convection,c
A rainbow is visible due to which phenomenon?,Reflection of sunlight,Refraction of sunlight,Dispersion of sunlight,Interference of sunlight,c
Which color appears in the middle of the rainbow?,Red color,Blue color,Green color,Violet color,c
What is the number of colors present in sunlight?,5,6,7,8,c
The use of an endoscope by doctors to view internal organs is based on which principle?,Refraction of light,Reflection of light,Total internal reflection of light,Dispersion of light,c
What is identified as the primary cause for the propagation of light within the Earth's atmosphere?,Refraction,Reflection,Dust particles (Scattering),Absorption,c
Which surface is known to reflect the most sunlight?,Dry Soil,Dense Forest,Water Body,Land covered with fresh snow,d
"To maximize light output from two identical bulbs, how should they be connected?",In series,In parallel,One after the other,It does not matter how they are connected,b
What device is primarily used to convert solar energy into electrical energy?,Steam turbines,Photovoltaic cells,Fuel cells,Electromagnets,b
Which of the following actions does a black body NOT perform?,Absorption of radiation,Emission of radiation,Refraction of radiation,Complete absorption of specific wavelengths,c
"In individuals with hypermetropia, where is the image formed?",On the retina,In front of the retina,Behind the retina,Within the lens,c
The presence of sunlight within a room is primarily due to which phenomenon?,Reflection,Scattering,Refraction,Diffraction,b
Which atmospheric phenomenon is visible as a result of the dispersion of sunlight?,Halo,Corona,Rainbow,Aurora,c
How many distinct colors constitute sunlight?,3,5,7,9,c
What color does a red rose appear when viewed through green light?,Red,Green,Black,Yellow,c
Which type of surface reflects the most sunlight?,Dark soil,Dense forest,Ocean water,Land covered with fresh snow,d
How should two identical bulbs be connected to achieve maximum light output?,In series,In parallel,One after the other,Using a transformer,b
The formation of a mirage is a direct result of which optical phenomenon?,Refraction,Dispersion,Total Internal Reflection,Diffraction,c
What optical process does a black body NOT exhibit?,Absorption of radiation,Emission of radiation,Refraction of radiation,Reflection of radiation,c
Which of the following has the highest velocity?,Sound,Water Waves,Light,Radio Waves,c
"In the condition of hypermetropia, where is the image formed in relation to the retina?",On the retina,In front of the retina,Behind the retina,Within the lens,c
We experience sunlight in a room primarily due to which phenomenon?,Reflection,Refraction,Scattering,Diffraction,c
How many colors are present in sunlight?,3,5,7,9,c
An endoscope uses what principle of light to allow doctors to see internal organs?,Refraction,Diffraction,Total internal reflection,Polarization,c
What is the primary purpose of a 'Very Light Pistol' when used during nighttime?,To signal for help over long distances,To temporarily illuminate a specific area,To create a diversion for tactical purposes,To scare away wild animals,b
What is the perceived color of a red rose when viewed under green light illumination?,Green,Red,Black,Yellow,c
Which of the following is cited as a potential disadvantage of optical communication in certain contexts?,High Bandwidth,Low Noise,High speed,Latency,d
What is the most effective way to connect two identical light bulbs to maximize the overall light output?,In Series,In Parallel,In Sequence,In Tandem,b
For which scientific achievement was Einstein awarded the Nobel Prize?,Theory of Relativity,Brownian Motion,Theory of Photoelectric effect,Mass-Energy Equivalence,c
How does sunlight enter a room?,By Convection,By Refraction,By Scattering,By Conduction,c
An air bubble inside water behaves like which of the following?,Convex lens (Converging lens),Plane mirror,Concave lens (Diverging lens),Convex mirror,c
What phenomenon causes a cut diamond to shine with sparkle?,Refraction,Scattering of light,Total internal reflection,Reflection,c
What causes the color of the sky to appear blue?,Reflection of light,Refraction of light,Total internal reflection,Scattering of light,d
Which type of mirror is used by dentists to examine patients' teeth?,Convex,Plane,Concave,Parabolic,c
A person with myopia can see which of the following clearly?,Objects located far away,Objects located at infinity,Objects located nearby,All objects,c
Myopia is corrected using which type of lens?,Convex lens,Cylindrical lens,Concave lens,Bifocal lens,c
The cause of mirage is?,Refraction of light,Reflection of light,Dispersion of light,Total internal reflection of light,d
What is the nature of the image formed on the retina?,Larger than the object and erect,Same size as the object and inverted,Smaller than the object and erect,Smaller than the object and inverted,d
At which part of the human eye are light waves converted into nerve impulses?,Cornea,Lens,Iris,Retina,d
Which wavelength of visible light is the human eye most sensitive to?,4500 Angstroms (Blue),6500 Angstroms (Red),5500 Angstroms (Yellow-Green),7500 Angstroms (Infrared),c
What is the power of sunglasses?,1 Diopter,0.5 Diopter,0 Diopter,2 Diopter,c
What is the minimum distance of clear vision for a normal healthy human eye?,10 cm,50 cm,25 cm,100 cm,c
A cut diamond shines with sparkle due to:,Refraction,Diffraction,Scattering of light,Total internal reflection,d
Photo-voltaic cells are also known as:,LEDs,Optical fibers,Solar-cells,Laser diodes,c
Which type of mirror is used to see traffic coming behind a car?,Plane mirror,Concave mirror,Convex mirror,Parabolic mirror,c
"If a point source of light is placed between two parallel plane mirrors, how many images will be formed?",2,1,Finite,Infinite,d
What does C.F.L. stand for?,Carbon Filament Lamp,Compressed Fluorescent Light,Compact Fluorescent Lamp,Coiled Filament Lamp,c
Objects are visible in light due to:,Refraction,Reflection,Transmission,Diffraction,b
The color of light is determined by its:,Amplitude,Frequency,Wavelength,Intensity,c
The reason for the Sun and Moon appearing elliptical near the horizon is:,Reflection,Diffraction,Scattering,Refraction,d
Diamond appears shiny due to:,Refraction,Reflection,Dispersion,Total Internal Reflection,d
Focusing in the eye happens by:,Changing the size of the pupil,Changing the convexity of the lens,Moving the eyeball,Adjusting the position of the retina,b
Why does a cut diamond shine with sparkle?,Due to refraction,Due to dispersion,Due to reflection,Due to total internal reflection,d
Why is the color of the sky blue?,Due to absorption of light,Due to reflection of light,Due to refraction of light,Due to scattering of light,d
A person with near-sightedness (Myopia) can see which objects clearly?,Distant objects clearly,All objects clearly,Objects located nearby clearly,No objects clearly,c
The image formed on the retina is best described as?,Larger than the object and erect,Same size as the object and erect,Smaller than the object and erect,Smaller than the object and inverted,d
Focusing in the human eye is primarily accomplished by?,Changing the size of the pupil,Moving the eyeball,Changing the curvature of the cornea,Changing the convexity of the lens,d
What is the appropriate color combination in an umbrella to protect from the sun?,"Black on top, white below",White on both sides,Black on both sides,"White on top, black below",d
The concept of 'Expanding Universe' is based on?,Newton's law,Doppler effect,Hooke's law,Kepler's law,b
The reason for the red color of the sun at sunset and sunrise is?,Refraction of light,Diffraction of light,Scattering of light,Reflection of light,c
The image formed by an astronomical telescope is?,Real and inverted,Real and diminished,Virtual and magnified,Virtual and diminished,c
The mirror used in a Searchlight is?,Convex mirror,Plane mirror,Concave mirror,Cylindrical mirror,c
The sensitivity of the eye is maximum?,Between Red and Blue colors,Between Orange and Red colors,Between Yellow and Green colors,Between Blue and Green colors,c
Which of the following is NOT used in night vision cameras?,Infrared radiation,X-ray radiation from objects,Thermal radiation,Heat signatures,b
The color of a star indicates?,Its distance from Earth,Its temperature,Its size,Its density,b
"When light goes from one medium to another, what remains unchanged?",Wavelength,Velocity,Amplitude,Frequency,d
Burning of the retina during a total solar eclipse is caused by which ray of the sun?,Infrared (IR) light,Visible light,Ultraviolet (UV) light,Gamma rays,c
Multiple images of a rapidly rotated object in front of a TV screen are seen due to?,Refraction,Interference,Stroboscopic effect,Polarization,c
'Blind spot' and 'Yellow spot' are found in the?,Cornea,Lens,Retina,Iris,c
Scientists have recently created the world's smallest light bulb with the help of?,Carbon nanotubes,Silicon,Graphene,Diamond,c
The radius of curvature of a plane mirror is?,Zero,One,Finite,Infinite,d
The velocity of light is maximum?,In water,In glass,In air,In Vacuum,d
What is the approximate wavelength range of visible light?,100-300 nm,390-780 nm,800-1200 nm,1500-2000 nm,b
Which type of radiation is NOT used in night vision cameras?,Infrared radiation,X-ray radiation,Thermal radiation,Microwave radiation,b
Which type of solar radiation is responsible for causing irreversible damage to the retina during a total solar eclipse?,Infrared (IR) light,Visible light,Ultraviolet (UV) light,Microwave radiation,c
The phenomenon of seeing multiple images when a pencil-like object is rotated rapidly in front of a running TV screen is known as what?,Refraction,Diffraction,Stroboscopic effect,Interference,c
How does the image formed on the retina compare to the actual object?,Larger than the object and erect,Larger than the object and inverted,Smaller than the object and erect,Smaller than the object and inverted,d
What are the characteristics of the image formed on the retina?,Larger than the object and erect,Same size as the object and erect,Smaller than the object and erect,Smaller than the object and inverted,d
"According to the provided information, which color combination is considered appropriate for an umbrella to provide protection from the sun?","Black on top, white below","White on top, black below","Red on top, blue below","Blue on top, red below",b
"According to the text, what does the color of a star indicate?",Its mass,Its density,Its temperature,Its distance from Earth,c
Looking directly at the sun during a total solar eclipse can cause irreversible damage to the eye due to which type of radiation?,Infrared (IR) light,Microwave radiation,Ultraviolet (UV) light,Visible light,c
"Which alkaloid, when in a very dilute solution, is used to dilate the pupil of human eyes?",Quinine,Morphine,Atropine,Cocaine,c
Why does light appear to travel in a straight line?,Due to its high velocity,Due to reflection,The wavelength of light is very small,Due to its particle nature,c
"From an environmental perspective, which energy source is considered the best for maintaining cleanliness?",Nuclear power,Fossil fuels,Solar cell,Hydroelectric power,c
Why does a rod immersed in a vessel filled with water appear bent?,Due to diffraction,Due to interference,Due to reflection,Due to refraction,d
The oval appearance of the sun immediately before sunrise or sunset is due to what phenomenon?,Diffraction,Interference,Reflection,Refraction,d
"When an object is placed between two parallel plane mirrors, how many images are formed?",Two,One,Infinite,Four,c
Laser is a device by which what is generated?,Ordinary light,Incoherent radiation,Stimulated radiation,Heat waves,c
Which effect helps in determining the nature of the universe?,Photoelectric effect,Compton effect,Doppler's effect,Tyndall effect,c
Which color of light in VIBGYOR has the minimum wavelength?,Red,Blue,Green,Violet,d
How many colors are contained in sunlight?,Five,Six,Eight,Seven,d
"Besides red and green, which other color wavelength of sunlight is absorbed by water molecules in the oceans?",Blue,Violet,Yellow,Orange,c
"Into how many regions is the electromagnetic spectrum generally divided, when ordered by increasing energy and frequency?",Five,Six,Eight,Seven,d
"What color light is formed when red, blue, and green lights are mixed in equal amounts?",Yellow,Cyan,White,Magenta,c
"Objects that emit light themselves, such as the sun, are called what?",Opaque objects,Transparent objects,Luminous bodies/objects,Reflective objects,c
A rod immersed in water appears bent due to which phenomenon?,Reflection,Diffraction,Refraction,Interference,c
"Immediately before sunrise or sunset, the oval shape of the sun is attributed to:",Dispersion,Reflection,Refraction,Diffraction,c
Laser is a device that generates what type of radiation?,Unstimulated radiation,Infrared radiation,Stimulated radiation,Ultraviolet radiation,c
Light appears to travel in a straight line due to which of the following properties?,High frequency,Large amplitude,Very small wavelength,High velocity,c
"From an environmental perspective, which of the following energy sources is considered the best?",Nuclear power,Coal,Solar cell,Petroleum,c
"When an object is positioned between two parallel plane mirrors, what is the number of images formed?",Two,One,Ten,Infinite,d
Which of the following is the reason for using red light as a danger signal?,High frequency,Maximum scattering,Least scattering,High intensity,c
A laser is a device that generates light through which process?,Spontaneous emission,Refraction,Stimulated radiation,Reflection,c
"What color of light is produced by mixing red, blue, and green lights in equal amounts?",Cyan,Black,White,Magenta,c
Light waves are categorized as which type of waves?,Sound waves,Mechanical waves,Electromagnetic waves,Pressure waves,c
Light waves are classified as what type of waves?,Mechanical waves,Sound waves,Electromagnetic waves,Seismic waves,c
What color of light is emitted by the sun?,Blue,Red,White,Yellow,c
The scattering of a light beam by a medium containing microscopic suspended particles is known as?,Dispersion,Alpenglow,Lateral Inversion,Tyndall effect,d
The sky appears blue because blue light is...,Absorbed less,Reflected more,Scattered more,Refracted less,c
The splitting of white light into its constituent colors is termed as?,Reflection,Refraction,Dispersion,Interference,c
The phenomenon in which mountain peaks turn pink or orange at sunrise and sunset is called?,Tyndall effect,Lateral Inversion,Dispersion,Alpenglow,d
Which type of mirror should Raman use as a rear-view mirror in his vehicle?,Plane mirror,Concave mirror,Convex mirror,Parabolic mirror,c
Lateral inversion of light is observed in which type of mirror?,Convex mirror,Concave mirror,Plane mirror,Parabolic mirror,c
"If light is reflected between two plane mirrors facing each other, how many images will be formed?",One,Two,Finite,Infinite,d
The size of the image formed by a plane mirror is always ______ the object.,Smaller than,Larger than,Equal to,Twice the size of,c
The phenomenon where the object on the left appears on the right and vice-versa in a mirror image is called:,Refraction,Dispersion,Lateral Inversion,Reflection,c
What is the total number of images formed by two mirrors inclined at 120 degrees to each other?,1,2,3,Infinite,b
Which type of mirror is most suitable for use in a solar cooker?,Plane,Convex,Concave,Cylindrical,c
"If a concave mirror is used, the correct formula for magnification is:",(Object distance) / (Image distance),(Focal length) / (Object distance),(Image distance) / (Object distance),(Object height) / (Image height),c
"According to the text, which type of mirror is most suitable for use as a rear-view mirror in a vehicle?",Plane mirror,Concave mirror,Convex mirror,Inverted mirror,c
"Which type of mirror is used as a headlight in vehicles, according to the text?",Plane mirror,Convex mirror,Concave mirror,Cylindrical mirror,c
The sky appears blue due to scattering. Which statement below best explains the reason for this scattering?,Blue light has a longer wavelength.,Blue light is absorbed by the atmosphere.,Blue light scatters easily due to its shorter wavelength.,Blue light is emitted by the atmosphere.,c
The phenomenon of splitting white light into its component colors is called?,Reflection,Refraction,Dispersion,Interference,c
Why does blue light scatter more easily in the atmosphere?,Longer wavelength,Higher frequency,Shorter wavelength,Lower energy,c
The splitting of white light into its component colors is referred to as:,Reflection,Refraction,Dispersion,Interference,c
What type of mirror is used in car headlights?,Convex,Plane,Concave,Cylindrical,c
"If an object is placed at the center of curvature of a concave mirror, where will the image be formed?",At infinity,At the focus,At the center of curvature,Between the focus and the center of curvature,c
"Which type of mirror always produces a virtual, erect, and point-sized image?",Concave,Plane,Convex,Parabolic,c
"In the formula n=c/v for refractive index, what does 'c' represent?",Speed of light in the medium,Frequency of light,Speed of light in vacuum,Wavelength of light,c
The change in direction of light as it passes from one medium to another is known as:,Reflection,Diffraction,Refraction,Interference,c
Which substance has a refractive index closest to that of Crown Glass?,Diamond,Water,Canada Balsam,Glass Wool,c
The shine observed in bubbles produced in water is due to what optical phenomenon?,Refraction of light,Dispersion of light,Total Internal Reflection of light,Interference of light,c
What is the focal length of a convex lens with a power of +2.5 Diopters?,25 cm,50 cm,40 cm,20 cm,c
What type of lens is found in the upper part of a bifocal lens?,Convex,Cylindrical,Concave,Planoconvex,c
"Which type of lens always forms a virtual, erect, and smaller image?",Convex,Planoconvex,Concave,Cylindrical,c
"If the power of an optical object is expressed in Diopters, what type of object must it be?",Prism,Mirror,Lens,Grating,c
"In the expression '-2.0 D' for the power of a lens, what does 'D' stand for?",Distance,Diameter,Diopter,Deviation,c
Why is it difficult to see in a dimly lit room after coming from a bright room?,The retina bleaches and needs time to recover,The lens becomes opaque temporarily,"The iris contracts, making the pupil smaller and allowing less light in","The ciliary muscles relax, blurring vision",c
Which muscles are responsible for modifying the curvature of the eye lens?,Pupillary muscles,Extraocular muscles,Ciliary muscles,Oblique muscles,c
Which vision defect are people who wear bifocal lenses likely to have?,Myopia,Hypermetropia,Astigmatism,Presbyopia,d
What type of lens is commonly used to correct Presbyopia?,Concave lens,Convex lens,Bifocal lens,Cylindrical lens,c
Rajat has Hypermetropia. Which type of lens will the ophthalmologist likely recommend?,Concave,Cylindrical,Convex,Planar,c
The shimmering effect observed in bubbles formed in water is a result of:,Refraction of light,Dispersion of light,Total Internal Reflection of light,Diffraction of light,c
"In a bifocal lens, the lens present in the upper part is:",Convex,Cylindrical,Concave,Plano-convex,c
"Which type of lens consistently produces a virtual, erect, and smaller image?",Convex,Plano-convex,Concave,Cylindrical,c
"When transitioning from a brightly lit room to a dimly lit one, the temporary inability to see is due to:","The iris dilating, decreasing light entry","The iris contracting, increasing light entry","The iris dilating, increasing light entry","The iris contracting, decreasing light entry",d
People who use bifocal lenses typically have which condition?,Myopia,Hypermetropia,Astigmatism,Presbyopia,d
Rajat is diagnosed with Hypermetropia. What type of lens will the ophthalmologist most likely prescribe?,Concave,Cylindrical,Convex,Plano-concave,c
"Which of the following types of mirror always forms a virtual, erect, and point-sized image?",Concave,Convex,Parabolic,Elliptical,b
"If the power of an optical element is expressed in Diopters, the element is necessarily a:",Prism,Mirror,Lens,Grating,c
People who wear bifocal lenses are commonly found to have which eye condition?,Myopia,Hypermetropia,Astigmatism,Presbyopia,d
Which type of lens is situated in the upper part of a bi-focal lens?,Convex,Cylindrical,Concave,Plano-convex,c
What causes the temporary inability to see objects in a dimly lit room after coming from a bright room?,Dilation of the pupil,Contraction of the ciliary muscles,The iris contracts making the pupil smaller allowing less light to enter the eye,Increased sensitivity of the retina,c
Which type of lens is typically used to correct Presbyopia?,Convex lens,Concave lens,Bifocal lens,Cylindrical lens,c
"To correct Rajat's Hypermetropia (long-sightedness), which type of lens would an ophthalmologist likely prescribe?",Concave,Cylindrical,Convex,Plano-concave,c
Which of the following refractive indices is closest to that of Crown Glass?,Diamond,Water,Canada Balsam,Flint Glass,c
The change in focal length of the eye lens is caused by the action of which of the following?,Retina,Iris,Ciliary muscle,Cornea,c
A person with hypermetropia has to keep reading material at what distance (in cm) to read clearly?,15,20,30,25,d
"When the human eye lens becomes thin, what happens to the focal length?",Decreases,Remains constant,Increases,Becomes zero,c
Who is credited with making the first compound microscope?,Robert Hooke,Antonie van Leeuwenhoek,Zacharias Janssen,Hans Lippershey,c
Which optical component is used in a periscope?,Convex lenses,Concave lenses,Two plane mirrors,Prisms,c
What instrument is used for the measurement of direct beam solar radiation?,Barometer,Hygrometer,Pyrheliometer,Spectrometer,c
The splitting of light into different colors is known as what phenomenon?,Reflection,Refraction,Interference,Dispersion,d
Which color has the longest wavelength in the colors of the rainbow?,Violet,Blue,Green,Red,d
"In the formation of a rainbow, sunlight undergoes what process through small water droplets?",Reflection,Absorption,Dispersion,Diffraction,c
"According to Ohm's law, which equation is correct?",V=R/I,I=VR,R=V/I,V=IR^2,c
Which of the following is an example of an insulator?,Copper,Aluminum,Diamond,Silver,c
Which instrument is used to measure electromotive force?,Ammeter,Voltmeter,Potentiometer,Galvanometer,c
Which device is used to convert AC to DC (Alternating Current to Direct Current)?,Transformer,Rectifier,Generator,Amplifier,b
"If net charge Q flows across any cross-section of a conductor in time (t), the current (I) is given by?",I=Qt,I=Q+t,I=Q/t,I=t/Q,c
On what principle does a transformer operate?,Ohm's Law,Joule Heating,Electromagnetic Induction,Faraday's Law of Electrolysis,c
The alteration in the focal length of the eye lens is attributed to the functioning of which of the following?,Retina,Iris,Ciliary muscle,Cornea,c
A person suffering from hypermetropia must hold reading material at a minimum distance of how many centimeters to see it distinctly?,15,20,30,25,d
Which instrument is specifically designed for measuring direct beam solar radiation?,Spectrometer,Photometer,Pyrheliometer,Radiometer,c
Which color possesses the longest wavelength in the spectrum of a rainbow?,Violet,Blue,Green,Red,d
What process occurs when sunlight interacts with small water droplets during the formation of a rainbow after rainfall?,Reflection,Absorption,Dispersion,Interference,c
Which color of the rainbow exhibits the shortest wavelength?,Red,Yellow,Green,Violet,d
"According to Ohm's Law, which of the following equations is correct?",V=IR,I=VR,R=V/I,V=I/R,c
The filament of an electric bulb is most commonly made of which material?,Copper,Aluminum,Tungsten,Silver,c
What is the most prevalent material used in the manufacture of filaments for electric bulbs?,Aluminum,Copper,Tungsten,Silver,c
Which device is utilized to transform Alternating Current (AC) into Direct Current (DC)?,Transformer,Capacitor,Rectifier,Inductor,c
"If a net charge Q passes through a conductor's cross-section in time t, what is the formula for the current (I) flowing through that cross-section?",I=Qt,I=Q-t,I=Q/t,I=t/Q,c
What device converts electrical energy into mechanical energy?,Generator,Transformer,Electric Motor,Rectifier,c
"How far, in centimeters, does a person with hypermetropia need to hold reading material to see clearly?",15,20,30,25,d
A periscope utilizes which of the following optical components?,Two convex lenses,Two concave lenses,Two prisms,Two plane mirrors,d
"In the formation of a rainbow after a rain shower, sunlight is primarily what through small water droplets?",Reflected,Absorbed,Dispersed,Refracted,c
What does a fuse protect an electric circuit from?,Short circuit,Overloading,High voltage,Low current,b
Which instrument is used to detect the presence of electricity in a circuit?,Ammeter,Voltmeter,Galvanometer,Ohmmeter,c
What is used to connect various appliances in series?,Resistor,Capacitor,Connecting wire,Inductor,c
What is the relationship between current and potential difference in a conductor?,Inversely proportional,Indirectly proportional,Equal,Directly proportional,d
The force exerted by a charged object on another charged or uncharged object is called?,Magnetic force,Gravitational force,Electrostatic force,Nuclear force,c
Chemical energy is converted into electrical energy by which of the following?,Generator,Motor,Storage cell,Transformer,c
"According to the text, which of the following is the best conductor of electricity?",Fresh water,Distilled water,Sea water,Tap water,c
An increase in light only when the speed of a bus increases indicates?,Strong battery,Efficient engine,Weak battery,Faulty wiring,c
What is a passive two-terminal electrical component that implements electrical resistance as a circuit element called?,Inductor,Capacitor,Resistor,Transistor,c
A simple device used to break an electric circuit or complete it is?,Transformer,Switch,Relay,Fuse,b
What electrical device can be used to expand the capacity of a wall outlet to accommodate more appliances?,Transformer,Power strip,Voltage regulator,Circuit breaker,b
"Elements of electric irons, heaters, and electric kettles are commonly made of?",Aluminum,Copper,Nichrome,Iron,c
What happens to the resistance of a semiconductor when it is heated?,Increases,Remains constant,Decreases,Becomes zero,c
Which substance is characterized as a bad conductor of electricity but a good conductor of heat?,Copper,Aluminum,Mica,Silver,c
The current flowing through a conductor is directly proportional to which of the following?,Resistance,Potential difference,Temperature,Conductance,b
What converts chemical energy into electrical energy?,Generator,Storage cell,Motor,Transformer,b
Which device expands the capacity of a wall outlet to accommodate multiple appliances?,Adapter,Power strip,Transformer,Converter,b
Which of the following is mentioned as the best conductor of electricity?,Distilled water,Fresh water,Sea water,Tap water,c
Which of the following is identified as a 'Semiconductor'?,Aluminum,Copper,Germanium,Silver,c
"Elements of electric iron, heater, and electric kettle are made of:",Aluminum,Tungsten,Nichrome,Copper,c
Heating a semiconductor makes its resistance:,Increase,Decrease,Remain constant,Become infinite,b
"According to which law of physics, doubling the distance between two electric charges reduces the force to one-fourth?",Ohm's Law,Kirchhoff's Law,Coulomb's Law,Newton's Law,c
What happens to the current in a bulb when the circuit breaks?,Current increases,Current flows intermittently,Current stops flowing,Current remains constant,c
Which property is characteristic of the wire used in an electric fuse?,It expands quickly,It melts quickly,It cools quickly,It hardens quickly,b
On what basis is the rating for a fuse in domestic electric circuits provided?,Electric voltage,Electric power,Electric resistance,Electric current,d
Fuse wires are commonly made of an alloy composed of:,Copper and Zinc,Aluminum and Silver,Tin and Lead,Iron and Nickel,c
What does Kirchhoff's first law state regarding current at a junction?,Total current entering is less than leaving,Total current entering is greater than leaving,Total current entering equals total current leaving,Current is zero at the junction,c
Which precaution helps prevent overloading in domestic electrical circuits?,Using thicker wires,Fuse must be connected to the circuit,Increasing voltage supply,Reducing the number of appliances,b
Electrical wires are typically coated with what material?,Rubber,Polyvinyl Chloride (PVC),Asbestos,Fiberglass,b
'Kirchhoff's Laws' are primarily related to which field of science?,Electromagnetism,Electric Circuit,Thermodynamics,Optics,b
What is the most important safety device in an electrical circuit for protection against short circuiting?,Transformer,Fuse,Capacitor,Inductor,b
Which unit is equivalent to Coulomb per second?,Volt,Ohm,Watt,Ampere,d
What happens to the current in a resistor when the resistance is doubled?,Current doubles,Current becomes half,Current remains the same,Current becomes zero,b
What is the consequence when an electric current flows through a wire?,The wire gets cold,The wire gets hot,The wire remains at the same temperature,The wire emits light,b
What is the frequency of Direct Current (DC)?,50 Hz,60 Hz,Infinite,Zero,d
Which material is NOT a good conductor of electricity?,Silver,Copper,Diamond,Aluminum,c
Which formula represents Ohm's Law?,I = V × R,V = I × R,R = V × I,V = R / I,b
Who discovered the relationship between current and potential difference in a metal wire?,Isaac Newton,Michael Faraday,Georg Simon Ohm,James Watt,c
"Georg Simon Ohm, the namesake of Ohm's Law, was from which country?",England,France,Germany,Italy,c
What happens to electrical conductivity through metals as temperature increases?,Increases,Decreases,Remains constant,Fluctuates randomly,b
To what can electric current in a conductor be compared?,Light waves in a fiber,Water currents in a river,Sound waves in air,Heat flow in a rod,b
