Question,Option A,Option B,Option C,Option D,Correct Answer
Who led the movement against the partition of Bengal (1905)?,Mahatma Gandhi,Surendranath Banerjee,Jawaharlal Nehru,Subhas Chandra Bose,b
Which of the following is considered the main reason for the Swadeshi movement?,Simon Commission Report,Decision to divide Bengal,Jallianwala Bagh Massacre,Lahore Resolution,b
The new province of Eastern Bengal and Assam was created as a result of reorganization of provincial boundaries by which of the following?,Lord Dalhousie,Lord Curzon,Lord William Bentinck,Lord Ripon,b
"What is the term for the pledge taken by Indians fighting for independence to use only Indian-made goods, especially cloth?",Swaraj,Boycott,Indigenous,Nationalism,c
In which session did Dadabhai Naoroji declare Swaraj as the goal of India's political efforts?,"Bombay Session, 1905","Lahore Session, 1929","Calcutta Session, 1906","Karachi Session, 1931",c
In what year did the first partition of Bengal take place?,1906 AD,1911 AD,1900 AD,1905 AD,d
Who painted the famous picture of 'Bharat Mata' during the Indian National Movement?,Raja Ravi Varma,Nandalal Bose,Abanindranath Tagore,Amrita Sher-Gil,c
On what date was the Swadeshi Movement formally announced?,"August 15, 1905","July 7, 1905","August 7, 1905","July 15, 1905",c
Who ordered the partition of Bengal in July 1905?,Lord Irwin,Lord Mountbatten,Lord Curzon,Lord Dalhousie,c
What was the name of the shop selling indigenous goods opened by Bal Gangadhar Tilak and Sir Ratanji Tata in 1905?,Swadeshi Emporium,Indian Goods Store,Bombay Swadeshi Co-operative Shop Company Ltd.,Tilak & Tata Enterprises,c
Which movement was started by Lal Bal Pal?,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,Swadeshi Movement,d
"In pre-independence India, which movement encouraged cotton production?",Khilafat Movement,Swadeshi Movement,Home Rule Movement,Indigo Movement,b
What were the colours of the tricolour flag designed during the Swadeshi movement in Bengal?,"Saffron, White and Green","Blue, White and Red","Red, White and Blue","Red, Green and Yellow",d
"Who advocated a moderate, gradual, and persuasive approach to colonial rule through the Swadeshi movement?",Mahatma Gandhi,Jawaharlal Nehru,Gopal Krishna Gokhale,Subhas Chandra Bose,c
In which movement did Vande Mataram become the title song of the Indian National Movement?,Non-Cooperation movement,Civil Disobedience movement,Swadeshi movement,Quit India movement,c
Which British journalist was associated with the Swadeshi Movement?,William Wedderburn,Annie Besant,H.W. Nevinson,Allan Octavian Hume,c
Who was the Governor General who partitioned Bengal?,Lord Irwin,Lord Minto,Lord Curzon,Lord Wavell,c
Who made the statement that “burning foreign cloth is a cruel waste”?,Mahatma Gandhi,Jawaharlal Nehru,Rabindranath Tagore,Sardar Vallabhbhai Patel,c
Who was the Lieutenant Governor of Bengal at the time of the partition of Bengal?,Lord Curzon,Sir John Lawrence,Sir Andrews Fraser,Lord Lytton,c
Who continuously laid emphasis on giving 'self-government' to India in 1904?,Mahatma Gandhi,Bal Gangadhar Tilak,Dadabhai Naoroji,Gopal Krishna Gokhale,c
The boycott of British goods was first suggested by which individual?,Mahatma Gandhi,Surendranath Banerjee,Krishna Kumar Mitra,Aurobindo Ghosh,c
Who led the Swadeshi movement in Delhi?,Ajmal Khan,Syed Haider Raza,Hakim Ajmal Khan,Lala Lajpat Rai,b
The pledge taken by Indians to use only Indian-made goods during the independence movement is known as the _______ movement.,Swaraj,Boycott,Indigenous,Home Rule,c
Who declared Swaraj as the goal of India's political efforts at the Calcutta session in 1906?,Gopal Krishna Gokhale,Surendranath Banerjee,Dadabhai Naoroji,Bal Gangadhar Tilak,c
Bal Gangadhar Tilak and Sir Ratanji Tata opened a shop selling indigenous goods named Bombay Swadeshi Co-operative Shop Company Ltd. in which year?,1910,1920,1905,1915,c
Who among the following advocated 'Swadeshi'?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Subhas Chandra Bose,c
The Swadeshi movement in Madras was led by—,Syed Haider Raza,Surendranath Banerjee,Krishna Kumar Mitra,Chidambaram Pillai,d
Vande Mataram became the title song of the Indian National Movement in the context of the:,Non-Cooperation Movement,Civil Disobedience Movement,Swadeshi Movement,Quit India Movement,c
Which of the following is NOT associated with the term 'Swadeshi'?,Dadabhai Naoroji,Self-reliance,Indigenous goods,Foreign investment,d
Who among the following gave the statement: “ The best way to deal with foreign clothes is to destroy them.”?,Abanindranath Tagore,Lord Curzon,Mahatma Gandhi,Bhagat Singh,c
"The partition of Bengal, resulting in the creation of the Muslim-majority province of East Bengal, occurred in which year?",1924,1905,1926,1915,b
In which year did Lord Curzon announce the partition of Bengal?,1924,1906,1900,1905,d
Which incident happened in 1905 before the partition of Bengal?,Formation of HRA,Kakori train incident,Murder of the Plague Commissioner by the Chapekar brothers,Arrest of Kalpana Dutt,c
"Who painted the famous image of Bharat Mata, depicting her as an ascetic figure, inspired by the Swadeshi movement?",Lord Curzon,Khudiram Bose,Kalpana Dutt,Abanindranath Tagore,d
The British policy of divide and rule is considered the real reason behind whose decision to partition Bengal?,Mahatma Gandhi,Abanindranath Tagore,Lord Curzon,Bhagat Singh,c
"During the Indian National Movement, which of the following was considered a symbol of human society because it did not glorify machines and technology?",East Bengal,spinning wheel,HRA,British policy,b
"Besides Bipin Chandra Pal, who were the other two freedom fighters known as the 'Lal-Bal-Pal' group?",Bhagat Singh and Surya Sen,Bal Gangadhar Tilak and Lala Lajpat Rai,Abanindranath Tagore and Kalpana Dutt,Lord Curzon and Khudiram Bose,b
"In the Kakori conspiracy case, in which Uttar Pradesh city was Pandit Ram Prasad Bismil hanged?",Kanpur,Allahabad,Lucknow,Gorakhpur,d
Which revolutionary was NOT related to the Kakori train incident?,Pandit Ram Prasad Bismil,Khudiram Bose,Surya Sen,Bhagat Singh,b
Who among the following said: “ The farmers themselves have to be freed not only from foreign chains but also from landlords and capitalists”?,Lord Curzon,Abanindranath Tagore,Mahatma Gandhi,Bhagat Singh,d
"In October 1924, in which city was the Hindustan Republican Association (HRA) formed?",Gorakhpur,Kanpur,Lucknow,Allahabad,b
Who was the woman revolutionary who was arrested along with Surya Sen?,Ambika Chakraborty,Kalpana Dutt,Bharat Mata,Lala Lajpat Rai,b
The statement 'The best way to deal with foreign clothes is to destroy them' was made by whom?,Jawaharlal Nehru,Mahatma Gandhi,Sardar Patel,Subhas Chandra Bose,b
What was the outcome of the events in 1905?,Formation of Congress party,Creation of the Muslim-majority province of East Bengal,Gandhi's first satyagraha,Simon Commission,b
What is considered the real reason behind Lord Curzon's decision to partition Bengal?,Administrative convenience,Economic development,The British policy of divide and rule,Educational reforms,c
The partition of Bengal in 1905 resulted in the creation of which province?,United Bengal,West Bengal,East Bengal,Bengal Presidency,c
Who among the following was arrested along with Surya Sen?,Sarojini Naidu,Annie Besant,Kalpana Dutt,Pritilata Waddedar,c
Who was the public prosecutor in the Kakori case?,Chandra Shekhar Azad,Ashfaq Ullah Khan,Jagat Narayan Mulla,B.G. Tilak,c
Which individual escaped from police arrest in the Kakori Conspiracy Case?,Ram Prasad Bismil,Bhagat Singh,Chandra Shekhar Azad,Ashfaq Ullah Khan,c
Who is known as the 'Father of Indian unrest'?,Gopal Krishna Gokhale,B.G. Tilak,Lala Lajpat Rai,Bhagat Singh,b
In which prison was Pt. Ram Prasad Bismil hanged?,Kanpur,Gorakhpur,Berlin,Lahore,b
Which individual was hanged in England for the murder of British officers?,Ashfaq Ullah Khan,Udham Singh,Ram Prasad Bismil,Bhagat Singh,b
Who was the first recorded Muslim to be hanged for Indian independence?,Chandra Shekhar Azad,B.G. Tilak,Ashfaq Ullah Khan,Madan Lal Dhingra,c
Which woman revolutionary shot at the British Governor at a convocation ceremony?,Sarojini Naidu,Bina Das,Annie Besant,Kamala Nehru,b
Who did Lala Lajpat Rai consider his political guru?,Bhagat Singh,Gopal Krishna Gokhale,Mazzini,B.G. Tilak,c
Who made the statement: “Criticism and independent thinking are the two characteristics of a revolutionary”?,B.G. Tilak,Gopal Krishna Gokhale,Bhagat Singh,Madan Lal Dhingra,c
"Arrange the following events in chronological order:
 I. Establishment of Ghadar Party
 II. Central Assembly Bomb Case
 III. Establishment of the Indian Independence Committee in Berlin","I, II, III","I, III, II","II, III, I","III, II, I",b
Who among the following shot at the British Governor while receiving her degree?,Sukhdev,Bina Das,Lala Lajpat Rai,None of the above,b
Which of the following statements was made by Bhagat Singh?,The Congress was first divided in In 1907,The sword of revolution is sharpened on the tinder stone of ideas,He founded the Servants of India Society,He led the liberals after the Surat split,b
Which of the following freedom fighters was the first Indian to be sent to jail for performing his duties as a journalist?,Bhagat Singh,Bal Gangadhar Tilak,Gopal Krishna Gokhale,Madan Lal Dhingra,b
"Bhagat Singh, Rajguru, and Sukhdev were hanged as a result of which case?",Kakori Conspiracy Case,Central Assembly Bomb Case,Lahore Conspiracy Case,None of the above,c
"Who was accused of practicing the politics of persuasion, entreaty, and opposition?",Gopal Krishna Gokhale,B.G. Tilak,Bhagat Singh,Rajguru,b
Which of the following statements about Gopal Krishna Gokhale is INCORRECT?,He presided over the Varanasi session of the Congress.,He founded the Servants of India Society.,He led the liberals after the Surat split.,He was hanged in England.,d
In which year did the first division of the Congress take place?,1913,1916,1924,1907,d
Which of the following thinkers was considered consciously secular?,Gopal Krishna Gokhale,B.G. Tilak,Bhagat Singh,Madan Lal Dhingra,c
Which woman revolutionary shot at the British Governor while receiving her degree?,Sarojini Naidu,Annie Besant,Bina Das,Kamala Nehru,c
"Who said, 'The sword of revolution is sharpened on the tinder stone of ideas'?",B.G. Tilak,Gopal Krishna Gokhale,Madan Lal Dhingra,Bhagat Singh,d
Who was hanged in the Lahore Conspiracy Case?,B.G. Tilak,"Rajguru, Sukhdev and Bhagat Singh",Gopal Krishna Gokhale,Madan Lal Dhingra,b
Gopal Krishna Gokhale is associated with which of the following?,The Kakori Conspiracy Case,Presiding over the Varanasi session of Congress,The Hindustan Republican Association,The Central Assembly Bomb Case,b
"Lal, Bal, and Pal were related to which regions respectively?","Bengal, Maharashtra, Punjab","Punjab, Bengal, Maharashtra","Punjab, Maharashtra, Bengal","Maharashtra, Bengal, Punjab",c
Which of the following persons is described as a consciously secular thinker?,B.G. Tilak,Gopal Krishna Gokhale,Madan Lal Dhingra,Bhagat Singh,d
Which statement was made by Bhagat Singh?,"""The sword of revolution is sharpened on the tinder stone of ideas.""","""The Congress was first divided in 1907.""","""Criticism and independent thinking are the two characteristics of a revolutionary.""","""Establishment of Ghadar Party – 1913""",c
In which year was the Chittagong Armoury Raid?,1940,1933,1906,1930,d
Under whose leadership did Jawaharlal Nehru join the interim government?,Muhammad Ali Jinnah,Chaudhary Rahmat Ali,All India Muslim League,Not mentioned in Text,d
On what date was Direct Action Day observed by the Muslim League?,"October 13, 1946","October 24, 1946","August 16, 1946",1940,c
Who declared Direct Action Day?,Chaudhary Rahmat Ali,Jawaharlal Nehru,Muhammad Ali Jinnah,Sidhu,c
In which year was the term 'Pakistan' coined?,1940,1933,1906,1946,b
The Muslim League was founded in which city?,Karachi,Lahore,Dhaka,Delhi,c
Who coined the term 'Pak-Stan' in 1933?,Muhammad Ali Jinnah,Jawaharlal Nehru,Chaudhary Rahmat Ali,Sidhu,c
What was the slogan given by the Muslim League at its Karachi session in 1943?,Unity and Faith,Divide and Rule,Divide and Quit,Direct Action,c
On which date did the Muslim League decide to join the interim government?,"August 16, 1946","October 24, 1946","October 13, 1946",1940,c
The British signed a peace treaty with the Khandas of Odisha in which year?,1855-56,1906,1848,1933,c
The Delhi Durbar was held during the time of which British official?,Sidhu,Kanhu,Lord Hardinge,Jawaharlal Nehru,c
The Swadeshi movement was started in India during which movement?,Quit India Movement,Non-Cooperation Movement,Anti-partition movement,Civil Disobedience Movement,c
"Arrange the following events related to the Muslim League in chronological order:
I. Demand for Pakistan in Lahore Session
II. Founding of the Muslim League
III. Direct Action Day
IV. Muslim League joins interim government","II, I, III, IV","I, II, III, IV","III, IV, I, II","IV, III, II, I",a
In which session of the Muslim League was the demand for Pakistan made?,Karachi,Lahore,Dhaka,Delhi,b
Which of the following organizations supported the move to partition Bengal?,Indian National Congress,All India Muslim League,Santhal Tribe,Khandas of Odisha,b
Which of the following statements is INCORRECT regarding the Muslim League?,The All India Muslim League was founded in 1906.,The demand for Pakistan was made in the Lahore session of the Muslim League.,"Direct Action Day was observed on August 16, 1946.",'Pakistan' was coined in 1940.,d
By whom was the term 'Pakistan' coined?,Muhammad Ali Jinnah,Sidhu,Chaudhary Rahmat Ali,Jawaharlal Nehru,c
In what year was the resolution adopted by the All India Muslim League regarding the demand for Pakistan?,1943,1933,1940,1946,c
Which organisation supported the move to partition Bengal?,Indian National Congress,All India Muslim League,Hindu Mahasabha,The Santhal Tribes,b
In which year was King George V enthroned at the Delhi Durbar?,1916,1924,1912,1911,d
The decision to shift the capital of India from Calcutta to Delhi was announced at the Durbar held in which city?,Lucknow,Allahabad,Delhi,Madras,c
When was Delhi officially declared as the capital of British India by Emperor George V?,1912,1916,1924,1911,d
In which year was the unification of Bengal completed?,1911,1916,1924,1912,d
The 'Gateway of India' was constructed in which year?,1911,1912,1916,1924,d
"Who among the following was a famous contemporary of Janaki Bai, who performed at the Delhi Durbar in 1911?",Annie Besant,Gauhar Jaan,Bal Gangadhar Tilak,Queen Mary,b
"Arrange the following events in chronological order:
I. Delhi Durbar
II. Lucknow Pact
III. Home Rule Movement","I, II, III","II, I, III","III, II, I","I, III, II",a
"In which session of the Indian National Congress did Bal Gangadhar Tilak declare, 'Swaraj is our birthright, I will have it'?","Delhi Session, 1911","Lucknow Session, 1916","Madras Session, 1916","Allahabad Session, 1919",b
Who was the main architect in the process of reunification of extremists and moderates?,Janaki Bai,Gauhar Jaan,Annie Besant,Bal Gangadhar Tilak,c
In which city did the Indian National Congress and the Indian Muslim League hold their sessions at the same time in December 1916?,Delhi,Madras,Allahabad,Lucknow,d
Which of the following statements is INCORRECT about the Home Rule League?,Annie Besant was mainly associated with the establishment of the Home Rule League of Madras.,The Home Rule League was founded in Madras in September 1916.,The aim of the Home Rule League was to achieve self-rule in India.,The Home Rule League was founded only by Bal Gangadhar Tilak.,d
In what year did the British officially declare Delhi as the capital of British India?,1909,1913,1910,1911,d
In which year was the capital of British India shifted from Calcutta to Delhi?,1910,1912,1913,1911,d
Identify the individual mainly associated with the establishment of the Home Rule League of Madras.,Mahatma Gandhi,Jawaharlal Nehru,Annie Besant,Sardar Patel,c
Which of the following statements is INCORRECT regarding the Delhi Durbar of 1911?,King George V was enthroned.,It was held to celebrate the coronation of King George V.,The decision to shift the capital from Bombay to Delhi was announced.,Delhi was declared the capital of British India.,c
Where was the Durbar held in 1911 to celebrate the coronation of King George V?,Calcutta,Bombay,Delhi,Lucknow,c
Who among the following had the privilege of performing for Emperor George V at the Delhi Durbar in 1911?,Gauhar Jaan,Janaki Bai,Both Janaki Bai and Gauhar Jaan,Neither Janaki Bai nor Gauhar Jaan,c
"Which Hindustani singer from Allahabad, along with Gauhar Jaan, performed for Emperor George V at the Delhi Durbar in 1911?",Annie Besant,Bal Gangadhar Tilak,Queen Mary,Janaki Bai,d
Which of the following statements is INCORRECT regarding the events mentioned?,The unification of Bengal was completed in 1912.,The capital of British India was shifted from Calcutta to Delhi in 1911.,The Lucknow Pact was reached in 1916.,The Gateway of India was built in 1911 to welcome King George V.,d
"Arrange the following events in chronological order:
1. Delhi Durbar where capital shifted
2. Lucknow Pact
3. Gateway of India built","3, 2, 1","2, 3, 1","1, 2, 3","3, 1, 2",c
The 'Home Rule League Movement' was associated with which of the following individuals?,Shyamji Krishna Verma,Bal Gangadhar Tilak,Annie Besant,Nathuram Godse,c
In what year was the 'Indian Home Rule Society' established?,1915 AD,1905 AD,1893 AD,1916 AD,b
The 'Home Rule League Movement' functioned as a subsidiary of which organization?,National Liberation Federation of India,Indian National Congress,Indian Home Rule Society,British Empire,b
Bal Gangadhar Tilak was given the epithet 'Lokmanya' during which movement?,Non-Cooperation Movement,Quit India Movement,Home Rule Movement,Civil Disobedience Movement,c
Mahatma Gandhi was born in which year?,1889,1879,1869,1859,c
Mahatma Gandhi arrived in South Africa in which year?,1915,1869,1916,1893,d
At which university did Mahatma Gandhi address the public for the first time after returning to India from South Africa?,Aligarh Muslim University,University of Calcutta,Banaras Hindu University (BHU),University of Oxford,c
At which railway station in South Africa was Gandhiji thrown out of a train?,Johannesburg,Cape Town,Pietermaritzburg,Durban,c
Who established the 'Indian Home Rule Society' in London?,Mahatma Gandhi,Jawaharlal Nehru,Shyamji Krishna Verma,Subhas Chandra Bose,c
The 'Home Rule' movement aimed at achieving what within the British Empire?,Complete Independence,Dominion Status,'Self-government',Revolution,c
Valentine Chirol called Bal Gangadhar Tilak the 'Father of' what?,Indian Independence,Indian Socialism,Indian Anarchism,Indian Nationalism,c
Who assassinated Mahatma Gandhi?,Bhagat Singh,Sukhdev,Rajguru,Nathuram Godse,d
Mahatma Gandhi studied law in which country?,South Africa,India,United States,United Kingdom,d
"In January 1915, Mahatma Gandhi returned to India from which country?",United Kingdom,United States,South Africa,Germany,c
"According to the text, who made the comment 'South Africa made the Mahatma'?",Mahatma Gandhi,Gopal Krishna Gokhale,Jawaharlal Nehru,Chandran Devanesan's,d
Who did Mahatma Gandhi consider his guru in politics?,Bal Gangadhar Tilak,Jawaharlal Nehru,Gopal Krishna Gokhale,Sardar Patel,c
"Arrange the following events related to Mahatma Gandhi in chronological order:
   A. Assassination of Mahatma Gandhi
   B. Mahatma Gandhi's arrival in South Africa
   C. Mahatma Gandhi's return to India from South Africa
   D. Mahatma Gandhi's birth",A-B-C-D,D-B-C-A,B-D-A-C,C-A-D-B,b
Who was referred to as the 'Father of Indian Anarchism' by Valentine Chirol?,Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Subhas Chandra Bose,c
"Which of the following movements was NOT associated with Mahatma Gandhi, according to the text?",Home Rule Movement,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,a
"According to the text, who called Bal Gangadhar Tilak the 'Father of Indian Anarchism'?",Gopal Krishna Gokhale,Chandran Devanesan,Valentine Chirol,Annie Besant,c
Where did Mahatma Gandhi study law?,Gujarat,South Africa,Banaras Hindu University,United Kingdom,d
What was the reason Mahatma Gandhi was thrown out of the train in South Africa?,For traveling without a ticket.,Due to apartheid.,For causing a disturbance.,Because the train was full.,b
In which Indian National Congress session was Mahatma Gandhi made aware of the problems of Champaran farmers?,"Surat Session, 1907","Lucknow Session, 1916","Calcutta Session, 1911","Bombay Session, 1915",b
What did the 'Tinkathia system' signify in Champaran?,1/10 of the land,1/4 of the land,3/20 of the land,1/2 of the land,c
Against what issue did Gandhiji start his first Satyagraha in Ahmedabad?,High land taxes,Low wages to workers,Forced indigo cultivation,Untouchability,b
In which movement did Mahatma Gandhi first employ the hunger strike as a weapon?,Champaran Satyagraha,Kheda Satyagraha,Ahmedabad strike,Non-Cooperation Movement,c
Who among the following opposed Mahatma Gandhi's Champaran Satyagraha?,Rajendra Prasad,Anugrah Narayan Sinha,N. G. Ranga,Gopal Krishna Gokhale,c
During which event was the name 'Mahatma' added before Gandhiji's name?,Kheda Satyagraha,Ahmedabad Strike,Dandi March,Champaran Satyagraha,d
What were Gandhiji's twin principles of Ram Rajya?,Faith and Justice,Equality and Liberty,Truth and Non-violence,Peace and Prosperity,c
Which prison did Gandhiji refer to as a temple?, cellular jail,Yerwada,Naini Central Jail,Tihar Jail,b
"According to M.K. Gandhi, how could the socio-economic reform of the untouchables be achieved?",By promoting English education,By establishing cottage industries for them,By providing government jobs,By granting them land ownership,b
What is the last step in Gandhi's Satyagraha strategy?,Negotiation,Non-cooperation,Civil disobedience,Fasting,d
Mahatma Gandhi is NOT directly related to which of the following movements?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Khilafat Movement,b
Who founded the Harijan Sevak Sangh?,B. R. Ambedkar,Mahatma Gandhi,Jyotirao Phule,Jagjivan Ram,b
Who advocated for a decentralized economy?,Jawaharlal Nehru,Mahatma Gandhi,Indira Gandhi,Rajiv Gandhi,b
"According to Mahatma Gandhi, what was ""a symbol of the unity of Indian humanity, its economic independence and equality""?",The Spinning Wheel,Khadi,The Village Panchayat,Cow Protection,b
"Who advised Mahatma Gandhi to spend his first year in India with his ""ears open and mouth shut""?",Bal Gangadhar Tilak,Jawaharlal Nehru,Gopal Krishna Gokhale,Sardar Vallabhbhai Patel,c
What was the meaning of 'Tinkathia system' in Champaran?,1/4 of the land,1/3 of the land,3/20 of the land,1/2 of the land,c
"According to Mahatma Gandhi, what were the twin principles of Ram Rajya?",Power and Justice,Truth and Non-violence,Equality and Fraternity,Liberty and Equality,b
What does 'Gandhian Innovation' mean?,High investment for mass production,More output for more people with less investment,Importing advanced technology,Focusing on heavy industries,b
Who is known for advocating passive resistance to achieve Indian independence?,Jawaharlal Nehru,Subhas Chandra Bose,Mohandas Karamchand Gandhi,Sardar Vallabhbhai Patel,c
"According to Mahatma Gandhi, what does politics mean?",Pursuit of power,Activism for public welfare,Diplomacy and negotiation,Economic development,b
Where did Gandhiji initiate his first Satyagraha?,Champaran,Ahmedabad,Kheda,Bardoli,b
Which movement is Mahatma Gandhi NOT related to?,Home Rule Movement,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,a
Who called Khadi the uniform of freedom?,Jawaharlal Nehru,Sardar Patel,Subhas Chandra Bose,Mahatma Gandhi,d
"According to M.K. Gandhi, what is the primary means for the socio-economic reform of the untouchables?",Providing them with government jobs,Establishing cottage industries for them,Granting them land ownership,Providing them with free education,b
Who opposed Mahatma Gandhi's joining the Khilafat Movement?,Vallabhbhai Patel,Muhammad Ali Jinnah,Rabindranath Tagore,Sir Shankar Nair,b
Who gave Vallabhbhai Patel the title of 'Sardar'?,Mahatma Gandhi,The British Government,The women of Bardoli,The Congress Inquiry Committee,c
"Which Act forced people to gather at Jallianwala Bagh, Amritsar?",Non-cooperation Act,Dandi Act,Rowlatt Act,Satyagraha Act,c
Gandhi's campaign against which British action involved censorship of the press and detention without trial?,Dandi March,Rowlatt Act,Non-cooperation movement,Champaran Satyagraha,b
The Rowlatt Act included which of the following?,Establishment of Satyagraha Sabha,Indefinite detention without trial and censorship of the press,The Jallianwala Bagh massacre,Assignment to draft Congress inquiry report,b
"The phrase 'no argument, no lawyer, no appeal' is related to which of the following?",Non-cooperation movement,Dandi March,Rowlatt Act,Champaran Satyagraha,c
In which year did Mahatma Gandhi launch Satyagraha against the Rowlatt Act?,1920,1930,1917,1919,d
Against which act did Mahatma Gandhi ask people to demonstrate non-violent protest on 6 April 1919?,Non-cooperation Act,Rowlatt Act,Dandi Act,Champaran Act,b
"As a reaction to the Rowlatt Act, which day was observed as National Humiliation Day?","April 13, 1919",February 1919,"April 6, 1919","January 1, 1919",c
Gandhiji called for Satyagraha in 1919 against which act passed by the British?,Government of India Act,Rowlatt Act,Indian Councils Act,None of the above,b
"In February 1919, the Satyagraha Sabha was established by whom?",Vallabhbhai Patel,Muhammad Ali Jinnah,Mohandas Karamchand Gandhi,Rabindranath Tagore,c
When did Mahatma Gandhi found the Satyagraha Sabha?,"April 13, 1919",February 1919,"April 6, 1919","January 1, 1919",b
Who was assigned the task of drafting the report of the Congress Inquiry Committee on the Jallianwala Bagh massacre?,Vallabhbhai Patel,Muhammad Ali Jinnah,Rabindranath Tagore,Mahatma Gandhi,d
Who resigned from the Viceroy's Executive Council in protest against the Jallianwala Bagh massacre?,Mahatma Gandhi,Rabindranath Tagore,Sir Shankar Nair,Vallabhbhai Patel,c
In which year was Rabindranath Tagore given the title of 'Sir' by the British government?,1917,1919,1915,1920,c
When did Rabindranath Tagore return the 'Sir' title to the British government?,1915,1920,1917,1919,d
"Under the Rowlatt Act, which measure was adopted?",Establishment of Satyagraha Sabha,Imprisonment without trial,The Jallianwala Bagh massacre,Assignment to draft Congress inquiry report,b
"Arrange the following movements led by Mahatma Gandhi in chronological order:
1. Dandi
2. Champaran
3. Non-cooperation","1, 2, 3","2, 3, 1","3, 1, 2","2, 1, 3",b
The title of 'Sardar' was given to Vallabhbhai Patel by whom?,Mahatma Gandhi,The British Government,The women of Bardoli,The Congress Inquiry Committee,c
"In response to Gandhiji's Satyagraha in 1919, the British passed which act?","The Government of India Act, 1919",The Rowlatt Act,The Indian Councils Act,The Arms Act,b
In which month and year was the Satyagraha Sabha established by Mohandas Karamchand Gandhi?,January 1920,February 1919,March 1918,April 1917,b
On what date did Mahatma Gandhi ask people to demonstrate non-violent protest against the Rowlatt Act?,"April 13, 1919","April 6, 1919","February 14, 1919","March 15, 1919",b
In which year was the Rowlatt Act passed?,1929,1910,1919,1920,c
On what date did Bhagat Singh and B.K. Dutt throw a bomb in the Central Legislative Assembly?,"April 8, 1929","April 8, 1930","April 9, 1929","April 9, 1930",a
In which city was the Communist Party of India (CPI) founded in 1920?,Allahabad,Faizabad,Tashkent,Muzaffarpur,c
Who were the two main planners of the Kakori train robbery?,Bhagat Singh and Sukhdev,Ram Prasad 'Bismil' and Ashfaqullah Khan,Chandrashekhar Azad and Bhagwati Charan Vohra,Annie Besant and Lokmanya Tilak,b
For which case was Batukeshwar Dutt known?,Kakori Train Robbery,Central Assembly Bomb Case,Bastar Rebellion,Ghadar Rebellion,b
Bhagat Singh and his friends were arrested for which of the following?,Kakori Train Robbery,Abhinav Bharat Samaj,Central Assembly bomb case,Yugantar Party activities,c
Which of the following was a secret organization that carried out armed movement for independence?,Hindustan Republican Association,Ghadar Rebellion Party,Yugantar Party,Communist Party of India,c
Where was the Ghadar Rebellion Party founded?,In India,In Faizabad,In Allahabad,In America,d
In which year did the Bastar rebellion start in Central India?,1919,1920,1908,1910,d
Where was Ashfaqulla Khan imprisoned after being caught in the Kakori case?,In Allahabad,In Faizabad jail,In Tashkent,In America,b
Which revolutionary organization was involved in the Kakori conspiracy case?,Yugantar Party,Ghadar Rebellion Party,Hindustan Republican Association,Abhinav Bharat Samaj,c
Who led the two Home Rule Leagues started in 1915-16?,Prafulla Chaki and Khudiram Bose,Vinayak Damodar Savarkar and Bhagwati Charan Vohra,Annie Besant and Lokmanya Tilak,Bhagat Singh and Sukhdev,c
Who attempted to assassinate Judge Kingsford in Muzaffarpur in 1908?,Ashfaqulla Khan and Ram Prasad 'Bismil',Prafulla Chaki and Khudiram Bose,Bhagat Singh and B.K. Dutt,Lala Hardayal and Vinayak Damodar Savarkar,b
Who founded the revolutionary organization 'Abhinav Bharat Samaj'?,Lala Hardayal,Vinayak Damodar Savarkar,Chandrashekhar Azad,Bhagwati Charan Vohra,b
In which city did Chandrashekhar Azad shoot himself when cornered by the British police?,Faizabad,Muzaffarpur,Allahabad,Tashkent,c
Who wrote the famous article 'The Philosophy of the Bomb'?,Lala Hardayal,Chandrashekhar Azad,Bhagwati Charan Vohra,Vinayak Damodar Savarkar,c
Who was the leader of the Ghadar Movement?,Vinayak Damodar Savarkar,Bhagwati Charan Vohra,Chandrashekhar Azad,Lala Hardayal,d
Who were the two individuals who planned the Kakori train robbery?,Bhagat Singh and Sukhdev,Ram Prasad 'Bismil' and Ashfaqullah Khan,Chandrashekhar Azad and Bhagwati Charan Vohra,Lala Hardayal and Vinayak Damodar Savarkar,b
Against whom was the Central Assembly Bomb Case (1929) filed?,Bhagat Singh,Ashfaqullah Khan,Batukeshwar Dutt,Ram Prasad 'Bismil',c
For what reason were Bhagat Singh and his friends arrested?,Kakori Train Robbery,Ghadar Rebellion,Central Assembly bomb case,Bastar Rebellion,c
"In which year were Bhagat Singh, Sukhdev, and Rajguru sentenced to death?",1929,1930,1931,1932,c
"Who accompanied Bhagat Singh in throwing a bomb in the Central Legislative Assembly on April 8, 1929?",Lala Hardayal,Ashfaqullah Khan,B.K. Dutt (Batukeshwar Dutt),Ram Prasad 'Bismil',c
Who planned the Kakori train robbery along with Ram Prasad 'Bismil'?,Bhagat Singh,Chandrashekhar Azad,Ashfaqullah Khan,Lala Hardayal,c
